Ht,chi,gamma,direction
1.2,-0.030101070180535313,1e-07,down
1.0,0.2267806879244744,1e-07,down
0.8,0.38715679664164776,1e-07,down
0.6,0.10887194948736574,1e-07,down
0.4,0.3064808920025825,1e-07,down
0.2,0.5636502699926494,1e-07,down
-0.0,0.49552439525723446,1e-07,down
-0.0,0.49552439525723446,1e-07,up
0.2,0.513851549476385,1e-07,up
0.4,0.46552821574732656,1e-07,up
0.6,0.4935017470270395,1e-07,up
0.8,0.5003479868173598,1e-07,up
1.0,0.05050623975694178,1e-07,up
1.2,0.1879454859299585,1e-07,up
1.4,0.15800525620579714,1e-07,up
1.6,0.23098096065223214,1e-07,up
1.8,0.13436515629291532,1e-07,up
2.0,0.400675562879769,1e-07,up
2.2,0.06132312864065168,1e-07,up
2.4,0.41157834883779276,1e-07,up
2.6,0.054516160860657664,1e-07,up
2.8,0.402331119403243,1e-07,up
3.0,0.6235840646550058,1e-07,up
3.2,0.12959379702806467,1e-07,up
3.4,0.23772840201854697,1e-07,up
3.6,0.3481093123555183,1e-07,up
3.8,0.45334126427769655,1e-07,up
4.0,0.18702214770019052,1e-07,up
4.2,0.2776920432224869,1e-07,up
4.4,0.3221911793807521,1e-07,up
4.6,0.30592267308384175,1e-07,up
4.8,0.3717645960859954,1e-07,up
5.0,0.4167234338819979,1e-07,up
5.2,0.2778528789058327,1e-07,up
5.4,0.30448129167780275,1e-07,up
5.6,0.3391812713816761,1e-07,up
5.8,0.3589972052723169,1e-07,up
6.0,0.30529724620282644,1e-07,up
6.2,0.24720653891563407,1e-07,up
6.4,0.46923519903793925,1e-07,up
6.6,0.4151245020329951,1e-07,up
6.8,0.3669603876769542,1e-07,up
7.0,0.5900319777429103,1e-07,up
7.2,0.4501482248306274,1e-07,up
7.4,0.44078711513429875,1e-07,up
7.6,0.4178254287689923,1e-07,up
7.8,0.44473314657807345,1e-07,up
8.0,0.5288332207128404,1e-07,up
8.0,0.4904613196849822,1e-07,down
7.8,0.47840905562043184,1e-07,down
7.6,0.470863252878189,1e-07,down
7.4,0.685659363400191,1e-07,down
7.2,0.5781845729798077,1e-07,down
7.0,0.4562897980213165,1e-07,down
6.8,0.6336985686793923,1e-07,down
6.6,0.5781714427284895,1e-07,down
6.4,0.6420119488611816,1e-07,down
6.2,0.47943973774090404,1e-07,down
6.0,0.5072216703556477,1e-07,down
5.8,0.36699011549353594,1e-07,down
5.6,0.5162659087218343,1e-07,down
5.4,0.32630599010735745,1e-07,down
5.2,0.21267267689108846,1e-07,down
5.0,0.41829252429306496,1e-07,down
4.8,0.36473775049671525,1e-07,down
4.6,0.30468378262594337,1e-07,down
4.4,0.21381529420614237,1e-07,down
4.2,0.18763009458780286,1e-07,down
4.0,0.2073746770620346,1e-07,down
3.8,0.4558313605375587,1e-07,down
3.6,0.3140118829905986,1e-07,down
3.4,0.22197519242763517,1e-07,down
3.2,0.16224753856658936,1e-07,down
3.0,0.5276477271690964,1e-07,down
2.8,0.30400670319795603,1e-07,down
2.6,0.44201805815100664,1e-07,down
2.4,0.22644510399550197,1e-07,down
2.2,0.16768773831427095,1e-07,down
2.0,0.17532757576555008,1e-07,down
1.8,0.23910042829811567,1e-07,down
1.6,0.314493553712964,1e-07,down
1.4,0.4387064082548021,1e-07,down
1.2,0.45993870496749867,1e-07,down
1.0,0.1965839061886072,1e-07,down
0.8,0.393366053700447,1e-07,down
0.6,0.1913734209956601,1e-07,down
0.4,0.05229657795280217,1e-07,down
0.2,0.25289785210043186,1e-07,down
-0.0,0.46184253133833403,1e-07,down
-0.0,0.46184253133833403,1e-07,up
0.2,0.08205059356987474,1e-07,up
0.4,0.2775899787084199,1e-07,up
0.6,0.1445338539779186,1e-07,up
0.8,0.088075740262866,1e-07,up
1.0,0.14262832421809432,1e-07,up
1.2,0.19432977028191087,1e-07,up
1.4,0.12398702418431638,1e-07,up
1.6,0.16760629974305627,1e-07,up
1.8,0.17331849504262206,1e-07,up
2.0,0.1504404470324516,1e-07,up
2.2,0.11898309737443923,1e-07,up
2.4,0.0284881517291069,1e-07,up
2.6,0.11193341761827467,1e-07,up
2.8,0.4192963149398565,1e-07,up
3.0,0.29454322345554823,1e-07,up
3.2,0.058955635875463465,1e-07,up
3.4,0.17200705222785467,1e-07,up
3.6,0.33083212748169893,1e-07,up
3.8,0.20997897116467354,1e-07,up
4.0,0.1749790888279676,1e-07,up
4.2,0.33116266364231695,1e-07,up
4.4,0.24096450256183738,1e-07,up
4.6,0.44861045386642207,1e-07,up
4.8,0.25180822657421226,1e-07,up
5.0,0.367453378625214,1e-07,up
5.2,0.40182865038514126,1e-07,up
5.4,0.5020091272890567,1e-07,up
5.6,0.3489445522427558,1e-07,up
5.8,0.3841814324259757,1e-07,up
6.0,0.29222778975963587,1e-07,up
6.2,0.5368523265933617,1e-07,up
6.4,0.43032006802968675,1e-07,up
6.6,0.39726210758090014,1e-07,up
6.8,0.5818250456359236,1e-07,up
7.0,0.45997427031397814,1e-07,up
7.2,0.39285328239202494,1e-07,up
7.4,0.5065052397549151,1e-07,up
7.6,0.5904123708605765,1e-07,up
7.8,0.5992015104275196,1e-07,up
8.0,0.4424421787261962,1e-07,up
8.0,0.4633202850818633,1e-07,down
7.8,0.4371030670590698,1e-07,down
7.6,0.5021889619529246,1e-07,down
7.4,0.44318791478872294,1e-07,down
7.2,0.5923693263321183,1e-07,down
7.0,0.44534740503877396,1e-07,down
6.8,0.43921243562363077,1e-07,down
6.6,0.45659145113313565,1e-07,down
6.4,0.3841563519090413,1e-07,down
6.2,0.4507502224296331,1e-07,down
6.0,0.3716505945194512,1e-07,down
5.8,0.37528529949486245,1e-07,down
5.6,0.5535977650433778,1e-07,down
5.4,0.594872596208006,1e-07,down
5.2,0.26032303180545563,1e-07,down
5.0,0.4221512507647275,1e-07,down
4.8,0.4264617599546909,1e-07,down
4.6,0.18123088032007212,1e-07,down
4.4,0.3855249434709548,1e-07,down
4.2,0.4305009602103382,1e-07,down
4.0,0.19587144395336503,1e-07,down
3.8,0.3278007134795189,1e-07,down
3.6,0.33099078387022013,1e-07,down
3.4,0.4521367056295275,1e-07,down
3.2,0.5225457658525555,1e-07,down
3.0,0.1316461525857448,1e-07,down
2.8,0.14485994747519723,1e-07,down
2.6,0.3518559192307293,1e-07,down
2.4,0.6144188009202479,1e-07,down
2.2,0.15545662678778166,1e-07,down
2.0,0.1405646376078948,1e-07,down
1.8,0.3415297977626323,1e-07,down
1.6,-0.05012093484401702,1e-07,down
1.4,0.17698369361460206,1e-07,down
1.2,0.12434036564081904,1e-07,down
1.0,0.14518614253029224,1e-07,down
0.8,0.06037881202064452,1e-07,down
0.6,0.2079216260462999,1e-07,down
0.4,0.5192295815795659,1e-07,down
0.2,0.13887883163988587,1e-07,down
-0.0,0.44208775833249087,1e-07,down
-0.0,0.44208775833249087,1e-07,up
0.2,0.5437895245850085,1e-07,up
0.4,-0.14130514487624168,1e-07,up
0.6,0.2086241357028484,1e-07,up
0.8,-0.16052055731415746,1e-07,up
1.0,0.09903761185705658,1e-07,up
1.2,0.4526760559529065,1e-07,up
1.4,0.3776486851274966,1e-07,up
1.6,-0.10952203813940285,1e-07,up
1.8,0.17352943867444987,1e-07,up
2.0,0.07237788103520869,1e-07,up
2.2,0.32504061423242087,1e-07,up
2.4,0.023226834833621965,1e-07,up
2.6,0.3354845116846263,1e-07,up
2.8,0.615872839000076,1e-07,up
3.0,0.05163222062401472,1e-07,up
3.2,0.21008941438049072,1e-07,up
3.4,0.4287233122449833,1e-07,up
3.6,0.32697745412588114,1e-07,up
3.8,0.17457047849893567,1e-07,up
4.0,0.2683157408609986,1e-07,up
4.2,0.3367097135633229,1e-07,up
4.4,0.18461903394199905,1e-07,up
4.6,0.39238438708707685,1e-07,up
4.8,0.23914789327682226,1e-07,up
5.0,0.4355745390057563,1e-07,up
5.2,0.24088664550799868,1e-07,up
5.4,0.31896556634455914,1e-07,up
5.6,0.3092167093418538,1e-07,up
5.8,0.4655617270618676,1e-07,up
6.0,0.33899191766977305,1e-07,up
6.2,0.603851931169629,1e-07,up
6.4,0.35224857646971935,1e-07,up
6.6,0.5584217719733714,1e-07,up
6.8,0.3241107910871505,1e-07,up
7.0,0.6047469060868024,1e-07,up
7.2,0.4483075831085443,1e-07,up
7.4,0.4157194365398026,1e-07,up
7.6,0.5249892696738242,1e-07,up
7.8,0.4429146721959113,1e-07,up
8.0,0.4952718140557408,1e-07,up
8.0,0.48892466537654394,1e-07,down
7.8,0.553239420056343,1e-07,down
7.6,0.44193401932716364,1e-07,down
7.4,0.41239785403013224,1e-07,down
7.2,0.567374653648585,1e-07,down
7.0,0.5344466529786586,1e-07,down
6.8,0.5415032170712947,1e-07,down
6.6,0.3553982363082468,1e-07,down
6.4,0.3832082063890993,1e-07,down
6.2,0.5021640509366988,1e-07,down
6.0,0.2767446711659431,1e-07,down
5.8,0.327495664358139,1e-07,down
5.6,0.18874190002679822,1e-07,down
5.4,0.5006310674361883,1e-07,down
5.2,0.28771696798503393,1e-07,down
5.0,0.26384905911982054,1e-07,down
4.8,0.26155321160331363,1e-07,down
4.6,0.23688346147537226,1e-07,down
4.4,0.21969545911997554,1e-07,down
4.2,0.1570594888180494,1e-07,down
4.0,0.20091768912971014,1e-07,down
3.8,0.13691966235637662,1e-07,down
3.6,0.21826560609042642,1e-07,down
3.4,0.5874307360500096,1e-07,down
3.2,0.32274982612580055,1e-07,down
3.0,0.4710789453238248,1e-07,down
2.8,0.16770853288471693,1e-07,down
2.6,0.20010559330694372,1e-07,down
2.4,0.22247490752488372,1e-07,down
2.2,0.49016182497143734,1e-07,down
2.0,0.2368414485827088,1e-07,down
1.8,0.16217045608209443,1e-07,down
1.6,0.23812165204435584,1e-07,down
1.4,0.38889095932245255,1e-07,down
1.2,0.4135717879980802,1e-07,down
1.0,0.5146501106210052,1e-07,down
0.8,0.11743793636560439,1e-07,down
0.6,0.4095060090767219,1e-07,down
0.4,0.5590729657560586,1e-07,down
0.2,-0.02317935507744551,1e-07,down
-0.0,0.40203138068318367,1e-07,down
-0.0,0.40203138068318367,1e-07,up
0.2,-0.07367784599773584,1e-07,up
0.4,0.27325974847190077,1e-07,up
0.6,0.5782289262861012,1e-07,up
0.8,0.47724607214331616,1e-07,up
1.0,0.08468161523342131,1e-07,up
1.2,0.4258223194628953,1e-07,up
1.4,0.03303552977740763,1e-07,up
1.6,0.4126484338194131,1e-07,up
1.8,0.7172926124185323,1e-07,up
2.0,0.4717439897358417,1e-07,up
2.2,0.04529735259711741,1e-07,up
2.4,0.3311784137040376,1e-07,up
2.6,0.09796621464192865,1e-07,up
2.8,0.29579614731483156,1e-07,up
3.0,0.1059933481737971,1e-07,up
3.2,0.2828770382329821,1e-07,up
3.4,0.27178230509161944,1e-07,up
3.6,0.15544502064585683,1e-07,up
3.8,0.2945482172071933,1e-07,up
4.0,0.517195152118802,1e-07,up
4.2,0.5245679300278424,1e-07,up
4.4,0.4869399741291999,1e-07,up
4.6,0.47669146127009293,1e-07,up
4.8,0.11222314462065694,1e-07,up
5.0,0.328825857490301,1e-07,up
5.2,0.3708688989281654,1e-07,up
5.4,0.28267802298068995,1e-07,up
5.6,0.5147700505331158,1e-07,up
5.8,0.24023481924086806,1e-07,up
6.0,0.4186352416872977,1e-07,up
6.2,0.43876778101548547,1e-07,up
6.4,0.49595147743821133,1e-07,up
6.6,0.5354522382840513,1e-07,up
6.8,0.39771394245326513,1e-07,up
7.0,0.43355991132557387,1e-07,up
7.2,0.5861675068736075,1e-07,up
7.4,0.37101981788873667,1e-07,up
7.6,0.42105036228895176,1e-07,up
7.8,0.4403870403766631,1e-07,up
8.0,0.5142714716494082,1e-07,up
8.0,0.4582820273935794,1e-07,down
7.8,0.4539323225617407,1e-07,down
7.6,0.493002351373434,1e-07,down
7.4,0.4130350053310394,1e-07,down
7.2,0.4130030497908591,1e-07,down
7.0,0.42652560770511616,1e-07,down
6.8,0.36310803145170206,1e-07,down
6.6,0.4992685803445055,1e-07,down
6.4,0.374128115363419,1e-07,down
6.2,0.3294492810964584,1e-07,down
6.0,0.39096467755734915,1e-07,down
5.8,0.3656589635647833,1e-07,down
5.6,0.2680661100894212,1e-07,down
5.4,0.4060428477823733,1e-07,down
5.2,0.30617339909076685,1e-07,down
5.0,0.21366087347269055,1e-07,down
4.8,0.3999736011028289,1e-07,down
4.6,0.1887508165091276,1e-07,down
4.4,0.4198967479169368,1e-07,down
4.2,0.19744564592838282,1e-07,down
4.0,0.3445601402781903,1e-07,down
3.8,0.3787857331335544,1e-07,down
3.6,0.34327293292153627,1e-07,down
3.4,0.3868758529424667,1e-07,down
3.2,0.4019562900066375,1e-07,down
3.0,0.4283935539424419,1e-07,down
2.8,0.46231528557837004,1e-07,down
2.6,0.21307381149381396,1e-07,down
2.4,0.3622159324586391,1e-07,down
2.2,0.19225227087736124,1e-07,down
2.0,0.5882161427289246,1e-07,down
1.8,0.21036085486412046,1e-07,down
1.6,0.33177052903920407,1e-07,down
1.4,0.35706699639558787,1e-07,down
1.2,0.6442540418356656,1e-07,down
1.0,0.529671385884285,1e-07,down
0.8,0.11099192706751636,1e-07,down
0.6,0.21081985719501967,1e-07,down
0.4,0.2734736064448952,1e-07,down
0.2,0.3501790985465049,1e-07,down
-0.0,0.16930620372295377,1e-07,down
-0.0,0.16930620372295377,1e-07,up
0.2,0.25144547969102854,1e-07,up
0.4,0.1734395697712898,1e-07,up
0.6,0.18235126137733454,1e-07,up
0.8,0.5880565531551837,1e-07,up
1.0,0.44464743789285416,1e-07,up
1.2,0.1786097756121307,1e-07,up
1.4,0.1334891649894416,1e-07,up
1.6,0.30365014448761934,1e-07,up
1.8,0.12178573384881017,1e-07,up
2.0,0.14812831953167913,1e-07,up
2.2,0.3659821823239326,1e-07,up
2.4,0.25840927497483784,1e-07,up
2.6,0.34388653188943863,1e-07,up
2.8,0.1329296864569187,1e-07,up
3.0,0.2861570063978433,1e-07,up
3.2,0.16033840551972386,1e-07,up
3.4,0.2790143340826034,1e-07,up
3.6,0.44938146695494646,1e-07,up
3.8,0.13571461290121076,1e-07,up
4.0,0.2891830466687679,1e-07,up
4.2,0.15922011435031888,1e-07,up
4.4,0.20357342809438705,1e-07,up
4.6,0.36057435721158976,1e-07,up
4.8,0.17994420975446698,1e-07,up
5.0,0.4062329810112714,1e-07,up
5.2,0.23808844201266763,1e-07,up
5.4,0.3027287460863589,1e-07,up
5.6,0.4486372885294258,1e-07,up
5.8,0.465165976434946,1e-07,up
6.0,0.2964866049587726,1e-07,up
6.2,0.31675345823168755,1e-07,up
6.4,0.3415101803839206,1e-07,up
6.6,0.5148882754147052,1e-07,up
6.8,0.4096845465246587,1e-07,up
7.0,0.4883608613163232,1e-07,up
7.2,0.3921054899692535,1e-07,up
7.4,0.46253259852528567,1e-07,up
7.6,0.4456451460719108,1e-07,up
7.8,0.5080706076696514,1e-07,up
8.0,0.45343132968991984,1e-07,up
8.0,0.4417169769440078,1e-07,down
7.8,0.4940441828221082,1e-07,down
7.6,0.4158316180109977,1e-07,down
7.4,0.5232418263331055,1e-07,down
7.2,0.5099129430018364,1e-07,down
7.0,0.44761906564235676,1e-07,down
6.8,0.524240194587037,1e-07,down
6.6,0.47913585789501656,1e-07,down
6.4,0.3669935837388038,1e-07,down
6.2,0.49289461411535734,1e-07,down
6.0,0.4886033590883016,1e-07,down
5.8,0.558741355780512,1e-07,down
5.6,0.46974167414009566,1e-07,down
5.4,0.6123380851931869,1e-07,down
5.2,0.29426324134692544,1e-07,down
5.0,0.4983127713203429,1e-07,down
4.8,0.5633552968502044,1e-07,down
4.6,0.304606189019978,1e-07,down
4.4,0.17329715541563923,1e-07,down
4.2,0.34097418608143915,1e-07,down
4.0,0.6320707127451896,1e-07,down
3.8,0.5064644459635018,1e-07,down
3.6,0.5446889623999595,1e-07,down
3.4,0.07665267586708066,1e-07,down
3.2,0.3201197832822799,1e-07,down
3.0,0.06315565109252928,1e-07,down
2.8,0.3956273570656776,1e-07,down
2.6,0.36419156193733215,1e-07,down
2.4,0.20940619427710766,1e-07,down
2.2,0.2430690675973892,1e-07,down
2.0,0.3623817935585975,1e-07,down
1.8,0.2418629666790366,1e-07,down
1.6,0.39227364584803576,1e-07,down
1.4,0.4010413708165287,1e-07,down
1.2,0.3536101821810006,1e-07,down
1.0,0.14982517063617704,1e-07,down
0.8,0.4212438575923442,1e-07,down
0.6,0.39374676602892567,1e-07,down
0.4,-0.03779869526624679,1e-07,down
0.2,0.27222135663032526,1e-07,down
-0.0,0.5150746144354342,1e-07,down
-0.0,0.5150746144354342,1e-07,up
0.2,0.4179060487076639,1e-07,up
0.4,0.4982554353773593,1e-07,up
0.6,0.4262997154146432,1e-07,up
0.8,0.34148220624774683,1e-07,up
1.0,0.32102884433697904,1e-07,up
1.2,0.1252115927636623,1e-07,up
1.4,0.20195853803306812,1e-07,up
1.6,0.23122599034104493,1e-07,up
1.8,0.1259360051626572,1e-07,up
2.0,0.2226332342252135,1e-07,up
2.2,0.1252376390621066,1e-07,up
2.4,0.23705414403229946,1e-07,up
2.6,0.24547444283962244,1e-07,up
2.8,0.3536605797708034,1e-07,up
3.0,0.16469656489789483,1e-07,up
3.2,0.2489583344358834,1e-07,up
3.4,0.1401057948824018,1e-07,up
3.6,0.35769262164831156,1e-07,up
3.8,0.2831850806251168,1e-07,up
4.0,0.3527491372078656,1e-07,up
4.2,0.25527753680944437,1e-07,up
4.4,0.22565274685621256,1e-07,up
4.6,0.40788047853857273,1e-07,up
4.8,0.3518734090030192,1e-07,up
5.0,0.3508980050683021,1e-07,up
5.2,0.4891876317560673,1e-07,up
5.4,0.25763787329196924,1e-07,up
5.6,0.4230741299688815,1e-07,up
5.8,0.5429186080582439,1e-07,up
6.0,0.49056037701666344,1e-07,up
6.2,0.638898465782404,1e-07,up
6.4,0.5967790214344858,1e-07,up
6.6,0.33214506506919855,1e-07,up
6.8,0.6274109091609715,1e-07,up
7.0,0.38528901152312744,1e-07,up
7.2,0.49061114341020573,1e-07,up
7.4,0.4308224972337483,1e-07,up
7.6,0.48730680532753456,1e-07,up
7.8,0.4525901414453982,1e-07,up
8.0,0.4464110471308231,1e-07,up
8.0,0.4829718358814715,1e-07,down
7.8,0.4793494381010531,1e-07,down
7.6,0.44624085724353785,1e-07,down
7.4,0.4821729436516761,1e-07,down
7.2,0.4721749164164066,1e-07,down
7.0,0.46862884983420355,1e-07,down
6.8,0.606048366986215,1e-07,down
6.6,0.394825416849926,1e-07,down
6.4,0.40733340289443726,1e-07,down
6.2,0.32636984298005695,1e-07,down
6.0,0.33730916585773224,1e-07,down
5.8,0.5088391159661113,1e-07,down
5.6,0.37384384591132397,1e-07,down
5.4,0.5152784239035099,1e-07,down
5.2,0.31839996203780174,1e-07,down
5.0,0.42528408393263806,1e-07,down
4.8,0.2659640025813132,1e-07,down
4.6,0.5204177168197929,1e-07,down
4.4,0.49379783822223533,1e-07,down
4.2,0.5293547948822378,1e-07,down
4.0,0.5453742500394582,1e-07,down
3.8,0.06126679480075835,1e-07,down
3.6,0.33311719913035626,1e-07,down
3.4,0.5466621965169906,1e-07,down
3.2,0.5543481558561324,1e-07,down
3.0,0.5714544439688324,1e-07,down
2.8,0.5452185310423373,1e-07,down
2.6,0.5794507227838038,1e-07,down
2.4,0.5232172925025224,1e-07,down
2.2,0.009103059768676754,1e-07,down
2.0,0.23897069878876204,1e-07,down
1.8,0.19743904890492556,1e-07,down
1.6,0.27880098923924373,1e-07,down
1.4,0.2573501765727996,1e-07,down
1.2,0.16148220328614116,1e-07,down
1.0,0.5442335475236176,1e-07,down
0.8,0.08922471478581426,1e-07,down
0.6,0.20665565412491554,1e-07,down
0.4,0.29224912077188486,1e-07,down
0.2,0.41781268350314343,1e-07,down
-0.0,0.039707902818918214,1e-07,down
-0.0,0.039707902818918214,1e-07,up
0.2,0.2969078198075294,1e-07,up
0.4,-0.0028940476477146287,1e-07,up
0.6,0.04658068530261515,1e-07,up
0.8,0.14495529420673844,1e-07,up
1.0,0.24405007250607008,1e-07,up
1.2,0.2786934729665517,1e-07,up
1.4,0.2987704928964376,1e-07,up
1.6,0.0006767809391021681,1e-07,up
1.8,0.24587912671267984,1e-07,up
2.0,0.037607163190841654,1e-07,up
2.2,0.2848371937870979,1e-07,up
2.4,0.4054910726845264,1e-07,up
2.6,0.29201780259609217,1e-07,up
2.8,0.46823772601783265,1e-07,up
3.0,0.3262237533926963,1e-07,up
3.2,0.47985585499554867,1e-07,up
3.4,0.4606144819408654,1e-07,up
3.6,0.4342231702757999,1e-07,up
3.8,0.06682965531945227,1e-07,up
4.0,0.420095121487975,1e-07,up
4.2,0.5105492118746041,1e-07,up
4.4,0.011167619377374646,1e-07,up
4.6,0.3591158594936132,1e-07,up
4.8,0.11481087282299993,1e-07,up
5.0,0.3297217600047588,1e-07,up
5.2,0.14485495164990422,1e-07,up
5.4,0.3736859709024429,1e-07,up
5.6,0.7340628015808761,1e-07,up
5.8,0.2029288969933986,1e-07,up
6.0,0.3606504946947097,1e-07,up
6.2,0.4676000047475099,1e-07,up
6.4,0.3050699047744273,1e-07,up
6.6,0.6119049747940152,1e-07,up
6.8,0.5647913655266165,1e-07,up
7.0,0.6293462775647639,1e-07,up
7.2,0.4362594471313059,1e-07,up
7.4,0.5509690912440418,1e-07,up
7.6,0.5756474249064921,1e-07,up
7.8,0.4886210681870579,1e-07,up
8.0,0.5040391637012361,1e-07,up
8.0,0.4582056812942027,1e-07,down
7.8,0.4452259019017219,1e-07,down
7.6,0.5653442819602786,1e-07,down
7.4,0.5054769050329923,1e-07,down
7.2,0.39001031219959253,1e-07,down
7.0,0.3595771938562392,1e-07,down
6.8,0.507642077282071,1e-07,down
6.6,0.3507528905756771,1e-07,down
6.4,0.3073894116096198,1e-07,down
6.2,0.2874255306087434,1e-07,down
6.0,0.3419545950891915,1e-07,down
5.8,0.5112511046463623,1e-07,down
5.6,0.4182340193074196,1e-07,down
5.4,0.34166693501174444,1e-07,down
5.2,0.43972166860476125,1e-07,down
5.0,0.3324005524627864,1e-07,down
4.8,0.2398905716836452,1e-07,down
4.6,0.2281526997685432,1e-07,down
4.4,0.1433034241199493,1e-07,down
4.2,0.2830012515187263,1e-07,down
4.0,0.4834192059934138,1e-07,down
3.8,0.4578569382429122,1e-07,down
3.6,0.40759073849767447,1e-07,down
3.4,0.08136706787627189,1e-07,down
3.2,0.40821137279272074,1e-07,down
3.0,0.33386104553937906,1e-07,down
2.8,0.1946166157722473,1e-07,down
2.6,0.31621635705232615,1e-07,down
2.4,0.2403789162635803,1e-07,down
2.2,0.27453152835369105,1e-07,down
2.0,0.20369707047939295,1e-07,down
1.8,0.2564690560102462,1e-07,down
1.6,0.34562466293573374,1e-07,down
1.4,0.6298837214708327,1e-07,down
1.2,0.6258740178309379,1e-07,down
1.0,0.7591814892366527,1e-07,down
0.8,0.6965759582817553,1e-07,down
0.6,-0.12425864115357399,1e-07,down
0.4,0.47788843512535084,1e-07,down
0.2,-0.09609030559659004,1e-07,down
-0.0,0.4837953485548495,1e-07,down
-0.0,0.4837953485548495,1e-07,up
0.2,-0.13099722564220428,1e-07,up
0.4,0.47021013498306263,1e-07,up
0.6,-0.1610655169934034,1e-07,up
0.8,0.0982999168336391,1e-07,up
1.0,0.43679544702172274,1e-07,up
1.2,-0.1274851900525391,1e-07,up
1.4,-0.011879244819283503,1e-07,up
1.6,0.46344516798853863,1e-07,up
1.8,0.5953918173909186,1e-07,up
2.0,-0.09915597084909676,1e-07,up
2.2,0.08071584254503246,1e-07,up
2.4,0.48413942940533156,1e-07,up
2.6,-0.11658224090933798,1e-07,up
2.8,0.40128146484494204,1e-07,up
3.0,0.6932948007015509,1e-07,up
3.2,0.5538269747048615,1e-07,up
3.4,-0.13145435974001882,1e-07,up
3.6,0.42247444018721575,1e-07,up
3.8,-0.06568901985883713,1e-07,up
4.0,0.09408755972981449,1e-07,up
4.2,0.434158943593502,1e-07,up
4.4,-0.02161378785967827,1e-07,up
4.6,0.12247048690915104,1e-07,up
4.8,0.4377357400953769,1e-07,up
5.0,0.019505079835653295,1e-07,up
5.2,0.38103577867150296,1e-07,up
5.4,0.2982995323836803,1e-07,up
5.6,0.35212511941790575,1e-07,up
5.8,0.4224885813891887,1e-07,up
6.0,0.4533968083560466,1e-07,up
6.2,0.49786555208265776,1e-07,up
6.4,0.41741585731506337,1e-07,up
6.6,0.5384994120540795,1e-07,up
6.8,0.5483833895996212,1e-07,up
7.0,0.5211933976970612,1e-07,up
7.2,0.4975243899971246,1e-07,up
7.4,0.40171716362237925,1e-07,up
7.6,0.5297828186303376,1e-07,up
7.8,0.4860765188932418,1e-07,up
8.0,0.5066706618526949,1e-07,up
8.0,0.48824284225702275,1e-07,down
7.8,0.5647565908730029,1e-07,down
7.6,0.5475726388394832,1e-07,down
7.4,0.4683705940842628,1e-07,down
7.2,0.43826930969953526,1e-07,down
7.0,0.40260114893317217,1e-07,down
6.8,0.6183459777384995,1e-07,down
6.6,0.5429110224358736,1e-07,down
6.4,0.23708888888359064,1e-07,down
6.2,0.35542547330260266,1e-07,down
6.0,0.24946798384189597,1e-07,down
5.8,0.3386340104043483,1e-07,down
5.6,0.32290908414870495,1e-07,down
5.4,0.347142532467842,1e-07,down
5.2,0.2349052801728248,1e-07,down
5.0,0.2813108786940574,1e-07,down
4.8,0.4978568758815526,1e-07,down
4.6,0.363882329314947,1e-07,down
4.4,0.44019739702343935,1e-07,down
4.2,0.47416948527097696,1e-07,down
4.0,0.44018707238137716,1e-07,down
3.8,0.21449463255703446,1e-07,down
3.6,0.24354584142565722,1e-07,down
3.4,0.2837073300033807,1e-07,down
3.2,0.402244210243225,1e-07,down
3.0,0.15573964267969131,1e-07,down
2.8,0.29269503988325585,1e-07,down
2.6,0.29460845142602915,1e-07,down
2.4,0.17282940447330472,1e-07,down
2.2,0.3439106564037501,1e-07,down
2.0,0.3462171964347362,1e-07,down
1.8,0.4724517576396464,1e-07,down
1.6,0.12191670294851062,1e-07,down
1.4,0.29327720217406744,1e-07,down
1.2,0.4157576579600572,1e-07,down
1.0,0.019904412329196916,1e-07,down
0.8,0.15957494266331193,1e-07,down
0.6,0.19187820702791208,1e-07,down
0.4,0.09520468115806577,1e-07,down
0.2,0.4724464919418096,1e-07,down
-0.0,0.17755160806700584,1e-07,down
-0.0,0.17755160806700584,1e-07,up
0.2,0.30300198495388025,1e-07,up
0.4,-0.0021105259656906215,1e-07,up
0.6,0.2430079728364944,1e-07,up
0.8,0.2834844887256622,1e-07,up
1.0,0.26599051803350443,1e-07,up
1.2,0.018889389932155602,1e-07,up
1.4,0.17538354545831678,1e-07,up
1.6,0.023536972701549523,1e-07,up
1.8,0.24064271897077555,1e-07,up
2.0,0.06208936870098113,1e-07,up
2.2,0.2527013793587684,1e-07,up
2.4,0.5222590751945971,1e-07,up
2.6,0.3708826191723346,1e-07,up
2.8,0.49095101282000536,1e-07,up
3.0,0.37244173884391785,1e-07,up
3.2,0.1982343271374702,1e-07,up
3.4,0.34392763860523695,1e-07,up
3.6,0.36925296112895006,1e-07,up
3.8,0.36573724634945387,1e-07,up
4.0,0.25937587767839426,1e-07,up
4.2,0.3829039894044398,1e-07,up
4.4,0.2228481732308864,1e-07,up
4.6,0.3129672873765229,1e-07,up
4.8,0.19522193074226377,1e-07,up
5.0,0.2184884711168706,1e-07,up
5.2,0.27102077472954983,1e-07,up
5.4,0.24167367070913312,1e-07,up
5.6,0.29527494683861727,1e-07,up
5.8,0.3627522252500056,1e-07,up
6.0,0.45344329869840283,1e-07,up
6.2,0.2579406385775655,1e-07,up
6.4,0.3814061768352985,1e-07,up
6.6,0.39717027917504305,1e-07,up
6.8,0.5655651576817035,1e-07,up
