i,Ht,chi
10,2.0,1.047279931604862
11,2.0,0.3080071806907653
12,2.0,0.005401834845542908
13,2.0,-0.0018693357706069944
14,2.0,-0.0023471415042877197
15,2.0,0.003303006291389464
16,2.0,-0.0005844980478286741
17,2.0,0.32092764973640436
18,2.0,0.0010245591402053833
19,2.0,-0.0025309026241302486
20,6.0,-0.2584176771342754
21,6.0,0.09608048200607297
22,6.0,0.039425171911716454
23,6.0,0.0309743657708168
24,6.0,0.05248600989580153
25,6.0,0.01534926891326904
26,6.0,0.01071629673242569
27,6.0,0.03697938472032546
28,6.0,0.03691745549440383
29,6.0,0.047670587897300706
0,6.0,0.6322277784347533
1,6.0,0.6311429403722284
2,6.0,0.06924882531166075
3,6.0,0.08399479463696478
4,6.0,0.0280430344864726
5,6.0,0.36002261750400055
6,6.0,0.08425428345799443
7,6.0,0.007804527878761291
8,6.0,0.22025195136666292
9,6.0,0.09145537391304967
10,2.0,0.2584577463567256
11,2.0,-0.05101728439331054
12,2.0,0.3320200406014919
13,2.0,0.0009549073874950414
14,2.0,-0.012222103774547573
15,2.0,0.01503466814756393
16,2.0,0.020215142518281933
17,2.0,0.012920185923576352
18,2.0,-0.20722291991114614
19,2.0,0.7014175243675707
20,6.0,0.606832792982459
21,6.0,0.5178217664360999
22,6.0,0.15738022327423096
23,6.0,0.6944472976028918
24,6.0,0.28139735944569105
25,6.0,0.11233736947178838
26,6.0,0.022306933999061584
27,6.0,0.3156884834170341
28,6.0,0.5268184877932071
29,6.0,0.044421583414077745
0,6.0,0.01784607768058777
1,6.0,-0.01405850052833557
2,6.0,-0.0036975592374801592
3,6.0,0.009589143097400665
4,6.0,0.3245099945925175
5,6.0,0.0076556075364351255
6,6.0,0.3483606744557618
7,6.0,0.1808979976922273
8,6.0,0.35362124629318703
9,6.0,0.12297608703374861
10,2.0,0.43984410166740406
11,2.0,-0.002513762563467022
12,2.0,0.023131694644689556
13,2.0,0.005448881536722182
14,2.0,0.008355241268873213
15,2.0,0.012959379702806471
16,2.0,0.0015644356608390804
17,2.0,-0.005124151706695556
18,2.0,0.012006595730781555
19,2.0,0.0007130019366741179
20,6.0,0.4175276467576622
21,6.0,0.20065861195325846
22,6.0,0.01822203397750854
23,6.0,0.3890687245875596
24,6.0,0.3181927949190139
25,6.0,0.06454181671142578
26,6.0,0.03963311389088631
27,6.0,-0.012273669242858882
28,6.0,0.5045373570173978
29,6.0,0.11512901633977887
0,6.0,0.7684092223644255
1,6.0,0.48222519643604744
2,6.0,0.1432463526725769
3,6.0,0.06077094376087188
4,6.0,0.145442433655262
5,6.0,0.06796319037675856
6,6.0,0.09289734065532683
7,6.0,0.3133805505931377
8,6.0,0.24422302469611162
9,6.0,0.2148908674716949
10,2.0,0.026846133172512075
11,2.0,0.1602812148630619
12,2.0,0.20143316499888897
13,2.0,0.5498203970491885
14,2.0,0.06135983392596243
15,2.0,0.18813921138644216
16,2.0,0.21094511449337
17,2.0,0.2022843286395073
18,2.0,-0.18088746443390846
19,2.0,0.2223132662475109
20,6.0,0.22685446590185163
21,6.0,0.4128449615091085
22,6.0,0.24804567173123354
23,6.0,0.3686638325452804
24,6.0,0.1633524782955646
25,6.0,0.5156350769102572
26,6.0,0.07720320671796797
27,6.0,0.05352123081684112
28,6.0,0.20000463910400865
29,6.0,0.16294027119874954
0,6.0,1.0329737514257429
1,6.0,0.7462114691734312
2,6.0,0.5395543426275252
3,6.0,0.6197934895753859
4,6.0,0.05383868515491484
5,6.0,0.08379241824150084
6,6.0,0.44129906594753254
7,6.0,0.25604289770126337
8,6.0,0.23029141128063196
9,6.0,0.22412765026092524
10,2.0,0.4131321720778941
11,2.0,0.010178713127970692
12,2.0,0.02381029305979609
13,2.0,0.3480643474031239
14,2.0,-0.013153843581676483
15,2.0,0.04942306876182556
16,2.0,0.02005574107170105
17,2.0,0.028893753886222832
18,2.0,0.02066593617200851
19,2.0,0.07538426667451857
20,6.0,0.2667911201715469
21,6.0,0.24271743744611737
22,6.0,0.18487839400768277
23,6.0,0.3133420571684837
24,6.0,0.02924810349941253
25,6.0,0.030443787574768063
26,6.0,0.2628467865288257
27,6.0,0.32095519453287114
28,6.0,0.3415236361324786
29,6.0,0.1726652234792709
0,6.0,0.39877562224864954
1,6.0,0.13382925093173978
2,6.0,0.0719936341047287
3,6.0,0.29315668344497675
4,6.0,-0.014109194278717038
5,6.0,0.06235171109437941
6,6.0,0.03180553019046783
7,6.0,0.043539591133594506
8,6.0,0.03450407087802886
9,6.0,0.06141410768032073
10,2.0,0.3624598837923258
11,2.0,0.16384987486526367
12,2.0,0.5283815981820225
13,2.0,0.5822486653923987
14,2.0,-0.25973567599430675
15,2.0,-0.08935914002358913
16,2.0,-0.08835846465080974
17,2.0,0.9475444285199044
18,2.0,0.19051720201969144
19,2.0,0.4028779901564121
20,6.0,-0.21753610856831068
21,6.0,0.17903743311762807
22,6.0,0.054543532431125634
23,6.0,0.062212333083152764
24,6.0,0.05802227556705474
25,6.0,-0.007053494453430171
26,6.0,0.0608265697956085
27,6.0,0.04327398538589477
28,6.0,0.00271819531917572
29,6.0,0.10057778656482695
0,6.0,0.6955997645854949
1,6.0,0.6141619458794593
2,6.0,0.9385279938578603
3,6.0,0.36864730715751637
4,6.0,0.6064203456044196
5,6.0,0.2511668317019939
6,6.0,0.009602148085832592
7,6.0,0.715440098196268
8,6.0,0.3106460496783256
9,6.0,0.20794346183538434
10,2.0,-0.6239833198487758
11,2.0,1.5666605979204173
12,2.0,-0.006678365170955658
13,2.0,-0.21907978877425194
14,2.0,0.5253477878868579
15,2.0,0.19352393224835393
16,2.0,0.14259630069136617
17,2.0,0.49604442715644825
18,2.0,0.6337137743830681
19,2.0,0.22967201843857762
20,6.0,-0.005397532135248183
21,6.0,0.02303404919803143
22,6.0,0.2194445456843823
23,6.0,0.3822687901556491
24,6.0,0.15832405164837834
25,6.0,0.17441533505916593
26,6.0,0.04396089911460876
27,6.0,0.1934812813997268
28,6.0,0.240414522588253
29,6.0,0.03561954200267791
0,6.0,0.8932531103491781
1,6.0,0.39995418488979334
2,6.0,0.07249480485916136
3,6.0,0.3250471949577331
4,6.0,0.3623352944850921
5,6.0,0.046452134847640984
6,6.0,0.039748176932334886
7,6.0,0.058463051915168755
8,6.0,0.011328935623168944
9,6.0,0.004685312509536742
10,2.0,-0.6034968942403792
11,2.0,0.8054255619645118
12,2.0,0.3624907881021499
13,2.0,-0.048043608665466336
14,2.0,-0.5450155436992644
15,2.0,0.6956253703683613
16,2.0,-0.5314038842916488
17,2.0,-0.5889294296503066
18,2.0,0.06160417199134823
19,2.0,-0.5224890410900115
20,6.0,0.8392037036828695
21,6.0,0.1787065854296088
22,6.0,0.2425554916262626
23,6.0,0.37985529005527485
24,6.0,0.5026758983731269
25,6.0,0.07914274930953978
26,6.0,0.012198843061923979
27,6.0,0.03566293418407439
28,6.0,0.26693858206272125
29,6.0,0.04086863994598388
0,6.0,0.2932637073099613
1,6.0,0.2542191948741674
2,6.0,0.15119515545666215
3,6.0,-0.026064548641443246
4,6.0,0.25409775599837303
5,6.0,0.21293578669428823
6,6.0,0.3046406470239162
7,6.0,0.3513314742594957
8,6.0,0.25556280463933945
9,6.0,0.03965087234973907
10,2.0,0.41428609192371363
11,2.0,-0.3964881701394915
12,2.0,-0.3835493340156972
13,2.0,-0.3912050351500511
14,2.0,0.7257467433810233
15,2.0,0.739548698067665
16,2.0,-0.2786549478769301
17,2.0,0.4376988516887649
18,2.0,0.00530506670475006
19,2.0,0.002120397984981536
20,6.0,0.44192467234097416
21,6.0,0.08249540254473683
22,6.0,0.21573107689619062
23,6.0,0.16331730503588912
24,6.0,0.25758436694741244
25,6.0,0.12135462462902066
26,6.0,0.062152752652764306
27,6.0,0.04333195369690656
28,6.0,0.15320840850472447
29,6.0,0.06075211986899375
0,6.0,0.6543039418756961
1,6.0,0.3517267405986785
2,6.0,0.19594872742891306
3,6.0,0.1273459047079086
4,6.0,0.13366363942623136
5,6.0,0.4284920021891593
6,6.0,0.1489360448904335
7,6.0,0.45417751371860493
8,6.0,0.21629826724529264
9,6.0,0.38143381848931307
10,2.0,1.0332657657563684
11,2.0,0.83632555603981
12,2.0,0.6435495987534522
13,2.0,-0.023283481597900387
14,2.0,0.009346202015876768
15,2.0,-0.006668433547019957
16,2.0,0.4269619435071944
17,2.0,0.006323397159576415
18,2.0,0.42897185683250416
19,2.0,0.012774154543876644
20,6.0,0.6324620693922042
21,6.0,0.48147613927721966
22,6.0,0.09576422721147536
23,6.0,0.525385484099388
24,6.0,0.2606554313097149
25,6.0,0.43196499720215786
26,6.0,0.11718106269836423
27,6.0,0.2019182494914275
28,6.0,0.3163263034075498
29,6.0,0.07117638736963271
0,6.0,0.061502332799136604
1,6.0,0.18844266235828397
2,6.0,0.06761206686496733
3,6.0,0.0219450332224369
4,6.0,0.013805292546749113
5,6.0,0.008845090866088865
6,6.0,0.10005009174346922
7,6.0,0.012320332229137419
8,6.0,0.0074334368109703055
9,6.0,0.017310030758380886
10,2.0,0.02195633947849272
11,2.0,-0.017871536314487454
12,2.0,0.037343073636293404
13,2.0,0.30808627232909197
14,2.0,0.008448168635368345
15,2.0,0.31638521701097483
16,2.0,0.4153962917625903
17,2.0,0.28469582274556154
18,2.0,0.2907950542867183
19,2.0,-0.008391458541154858
20,6.0,0.3660169839859008
21,6.0,0.11056142672896382
22,6.0,0.1727922484278679
23,6.0,0.12402778118848799
24,6.0,0.0026247352361679094
25,6.0,0.05908261239528655
26,6.0,0.05478364229202269
27,6.0,0.028348557651042935
28,6.0,0.03744361549615859
29,6.0,-0.017167769372463223
0,6.0,0.36298615112900723
1,6.0,0.30235976725816716
2,6.0,0.7100944258272646
3,6.0,0.3418843206018209
4,6.0,0.012379003688693048
5,6.0,0.14298739098012445
6,6.0,0.2348955515772104
7,6.0,0.03666947782039642
8,6.0,0.2091562524437904
9,6.0,0.06943760067224501
10,2.0,0.2659502476453781
11,2.0,0.31566353235393757
12,2.0,-0.004903091117739677
13,2.0,0.0008582947775721548
14,2.0,-0.009298803284764288
15,2.0,0.014288909733295439
16,2.0,0.005890566855669021
17,2.0,-0.0012706909328699108
18,2.0,0.2998952772468328
19,2.0,0.2935644891113042
20,6.0,0.348966360092163
21,6.0,0.49370521679520596
22,6.0,0.2737668007612228
23,6.0,0.41333349794149393
24,6.0,0.0709954798221588
25,6.0,0.014643624424934385
26,6.0,0.019617363810539242
27,6.0,0.015966653823852536
28,6.0,0.6712781218811869
29,6.0,0.2914138110354542
0,6.0,0.4968008287250995
1,6.0,0.4894039910286664
2,6.0,0.5334623269736766
3,6.0,0.37769932672381396
4,6.0,0.018669079989194867
5,6.0,0.7289335727691648
6,6.0,0.5237759500741958
7,6.0,0.681056293658912
8,6.0,1.0037811174988747
9,6.0,0.07877439260482787
10,2.0,0.8493461236357687
11,2.0,1.2489104792475698
12,2.0,1.4295150041580196
13,2.0,0.734273701906204
14,2.0,0.31334504485130305
15,2.0,-0.0007961094379425047
16,2.0,0.3158054798841476
17,2.0,0.29809156060218805
18,2.0,0.3142525404691695
19,2.0,0.4295437783002853
20,6.0,-0.03499671816825866
21,6.0,0.20161151885986325
22,6.0,0.29272624850273127
23,6.0,0.4043011367321014
24,6.0,0.030103951692581173
25,6.0,0.017027825117111203
26,6.0,0.43959516286849964
27,6.0,0.25261381268501276
28,6.0,0.25466650724411005
29,6.0,0.07478007674217223
0,6.0,0.7756242156028745
1,6.0,0.4124281741678714
2,6.0,0.5721852779388427
3,6.0,0.32641677558422083
4,6.0,0.4210911914706229
5,6.0,0.5407981500029563
6,6.0,0.2671955376863479
7,6.0,0.1361274719238281
8,6.0,0.7409825511276721
9,6.0,0.19124532910063857
10,2.0,0.4676196873188017
11,2.0,0.008590310811996458
12,2.0,-0.005915306508541107
13,2.0,0.008730866014957426
14,2.0,0.019211597740650174
15,2.0,0.016559839248657223
16,2.0,0.018822632730007168
17,2.0,0.003446407616138458
18,2.0,0.014154285192489622
19,2.0,0.003406830132007598
20,6.0,0.3832151480019092
21,6.0,0.5928435027599334
22,6.0,0.6075791884213685
23,6.0,0.01822353899478912
24,6.0,0.6664625592529773
25,6.0,0.2623841911554336
26,6.0,0.02301886677742004
27,6.0,0.25847734510898585
28,6.0,0.1890516877174377
29,6.0,0.07554779946804045
0,6.0,0.41670066304504855
1,6.0,0.186688907444477
2,6.0,-0.17323276400566098
3,6.0,-0.20746433362364766
4,6.0,-0.2177455574274063
5,6.0,0.8600307177985085
6,6.0,0.7289796471595764
7,6.0,0.2915391251444816
8,6.0,0.7951160334050654
9,6.0,0.1540790647268295
10,2.0,0.7991601079702376
11,2.0,0.8604387193918227
12,2.0,1.6464494019746778
13,2.0,-0.6913189440965652
14,2.0,-0.030158892273902914
15,2.0,2.138553082942962
16,2.0,1.3098229356110094
17,2.0,1.3718005232512949
18,2.0,1.3436718247830866
19,2.0,1.4129569232463834
20,6.0,1.1236291676759718
21,6.0,0.8136755600571631
22,6.0,0.6936979964375495
23,6.0,0.709966257214546
24,6.0,0.6854561716318129
25,6.0,0.21838090568780893
26,6.0,0.709625083953142
27,6.0,0.10398091375827785
28,6.0,0.41102195531129837
29,6.0,0.2467163875699043
0,6.0,0.640065163373947
1,6.0,0.14736464619636536
2,6.0,0.5011744648218154
3,6.0,0.048160023987293236
4,6.0,0.39538703113794316
5,6.0,-0.02899524569511413
6,6.0,0.3347888886928557
7,6.0,0.33373293280601496
8,6.0,0.44781453162431706
9,6.0,0.10850888490676877
10,2.0,0.30552914738655085
11,2.0,0.3227483928203582
12,2.0,0.6301483288407325
13,2.0,0.01836270838975906
14,2.0,0.6424781233072279
15,2.0,0.3253173977136612
16,2.0,0.00639839470386505
17,2.0,0.41724421828985203
18,2.0,0.8396342247724531
19,2.0,0.6162333041429519
20,6.0,0.05717346118763084
21,6.0,0.45564608275890345
22,6.0,0.28391716629266733
23,6.0,0.07815527915954588
24,6.0,0.16464614123106003
25,6.0,0.09832087904214858
26,6.0,0.1676608771085739
27,6.0,0.3163519948720931
28,6.0,0.22988569736480705
29,6.0,0.35812184214591974
0,6.0,1.054232229478657
1,6.0,0.14555528759956357
2,6.0,0.3789883404970168
3,6.0,0.26230030506849283
4,6.0,0.4659004034474491
5,6.0,0.11074070725589988
6,6.0,0.5128796839853748
7,6.0,0.13085062801837918
8,6.0,0.051193736493587494
9,6.0,0.0005905553698539746
10,2.0,0.2536404356360435
11,2.0,0.011654891073703764
12,2.0,0.007216379046440124
13,2.0,0.0029952377080917354
14,2.0,-0.028250001370906823
15,2.0,0.002620093524456024
16,2.0,0.0003235489130020141
17,2.0,0.011222168803215025
18,2.0,-0.00032081454992294317
19,2.0,0.0030651614069938655
20,6.0,0.10004743933677672
21,6.0,0.188829630613327
22,6.0,0.061225622892379754
23,6.0,0.08866226673126218
24,6.0,-0.0127272754907608
25,6.0,0.007433667778968812
26,6.0,0.00848463177680969
27,6.0,0.039483591914176934
28,6.0,0.1160449981689453
29,6.0,0.03073404729366302
0,6.0,0.49241426587104786
1,6.0,0.4620043337345123
2,6.0,-0.12000593543052672
3,6.0,0.1080656051635742
4,6.0,0.0907895267009735
5,6.0,0.08160647749900816
6,6.0,0.033114373683929436
7,6.0,0.042757898569107056
8,6.0,0.05507498979568481
9,6.0,0.08510732650756835
10,2.0,-0.054265618324279785
11,2.0,0.512667417526245
12,2.0,0.3279169201850891
13,2.0,0.10492640733718868
14,2.0,-0.012285649776458737
15,2.0,0.01264512538909912
16,2.0,0.002952814102172851
17,2.0,-0.007285237312316894
18,2.0,0.0059673190116882316
19,2.0,0.3197171092033386
20,6.0,0.5416853129863738
21,6.0,0.39969074726104725
22,6.0,0.028373003005981445
23,6.0,0.22475641965866086
24,6.0,0.045370697975158684
25,6.0,0.010224223136901855
26,6.0,0.04369544982910155
27,6.0,0.13398548960685727
28,6.0,0.060196071863174425
29,6.0,0.055173963308334344
0,6.0,0.6934235468506813
1,6.0,0.31312668323516846
2,6.0,0.5720085054636
3,6.0,0.2969539444893598
4,6.0,0.20916062593460077
5,6.0,0.09616354107856749
6,6.0,0.24023903906345362
7,6.0,0.030054926872253414
8,6.0,0.5041546151041983
9,6.0,0.06561303883790968
10,2.0,0.5151156745851038
11,2.0,0.736364435404539
12,2.0,0.5510366819798945
13,2.0,-0.22032985091209406
14,2.0,0.7594861872494219
15,2.0,0.4252457506954669
16,2.0,0.011515229940414427
17,2.0,1.050144389271736
18,2.0,0.004322066903114319
19,2.0,0.43372846394777287
20,6.0,0.8865220956504344
21,6.0,0.38178908824920643
22,6.0,0.11289960145950316
23,6.0,0.7636892125010489
24,6.0,0.020783014595508572
25,6.0,0.4470433481037616
26,6.0,0.11507147550582884
27,6.0,0.39469975978136057
28,6.0,0.08163930475711821
29,6.0,-0.003583207726478576
0,6.0,0.4177248924970626
1,6.0,0.7325276685878633
2,6.0,0.37912458716891695
3,6.0,0.43879402428865427
4,6.0,0.1683278158307075
5,6.0,0.19672823697328562
6,6.0,0.024851463735103604
7,6.0,0.40583473443984985
8,6.0,0.4078187346458434
9,6.0,0.04260070249438285
10,2.0,1.133545335382223
11,2.0,0.41525387763977045
12,2.0,-0.30311536788940424
13,2.0,0.013616725802421568
14,2.0,0.004535719752311705
15,2.0,-0.0025106817483901973
16,2.0,0.00379994511604309
17,2.0,0.004251927137374877
18,2.0,0.0033949166536331172
19,2.0,0.0004085451364517211
20,6.0,0.29158435389399523
21,6.0,0.5107432082295417
22,6.0,0.29224893450736994
23,6.0,0.1843253970146179
24,6.0,0.26427033543586725
25,6.0,0.2144381701946258
26,6.0,0.47133636160287995
27,6.0,0.1679090782999992
28,6.0,-0.05102427303791045
29,6.0,0.24144781474024052
0,6.0,0.09718529786914584
1,6.0,0.5059111826121806
2,6.0,0.540575145278126
3,6.0,0.26879458874464024
4,6.0,0.02405260503292083
5,6.0,0.03282359242439269
6,6.0,0.22683235257863996
7,6.0,-0.004590034484863277
8,6.0,0.23410901427268976
9,6.0,0.20717714726924893
10,2.0,0.3722458630800246
11,2.0,0.0631958097219467
12,2.0,0.003896489739418029
13,2.0,0.669082276523113
14,2.0,0.12293827906250952
15,2.0,-0.020164355635643002
16,2.0,0.003625407814979553
17,2.0,0.00880467891693115
18,2.0,0.001511111855506897
19,2.0,-0.001707687973976135
20,6.0,0.1641104109585285
21,6.0,0.24559675902128214
22,6.0,0.4226120635867118
23,6.0,0.0660429000854492
24,6.0,0.551251746714115
25,6.0,0.10316001623868941
26,6.0,0.06543983519077301
27,6.0,0.2577136382460594
28,6.0,0.020912811160087582
29,6.0,0.051336795091629014
0,6.0,-0.024918211624026278
1,6.0,0.07007153332233428
2,6.0,0.42856078594923014
3,6.0,0.05204428057186305
4,6.0,0.1937753115780651
5,6.0,0.16449345322325826
6,6.0,0.08779603079892692
7,6.0,0.09779028594493865
8,6.0,0.12598937703296542
9,6.0,0.14469999633729458
10,2.0,0.9356378894299268
11,2.0,0.3368548937141895
12,2.0,0.2541515547782182
13,2.0,-0.26795623824000353
14,2.0,-0.21438728645443914
15,2.0,0.07458508387207981
16,2.0,0.6123866364359855
17,2.0,0.1792978048324585
18,2.0,-0.18819860368967053
19,2.0,-0.11001316085457805
20,6.0,0.6926548033952711
21,6.0,0.444263532757759
22,6.0,0.02684899512678384
23,6.0,0.2978709241142496
24,6.0,0.20427863858640188
25,6.0,0.22643537627300245
26,6.0,0.09253074415028094
27,6.0,0.20785569027066228
28,6.0,0.030729965539649125
29,6.0,0.12766453344374892
0,6.0,0.5246756374835967
1,6.0,0.8166055977344511
2,6.0,0.08641403913497925
3,6.0,0.5226778984069823
4,6.0,0.44060149788856495
5,6.0,0.25400963425636286
6,6.0,0.28546385467052454
7,6.0,0.015674129128456112
8,6.0,0.5055003911256789
9,6.0,0.0023828744888305673
10,2.0,0.6679509580135343
11,2.0,0.7410789132118225
12,2.0,1.487529084086418
13,2.0,0.4073390588164329
14,2.0,0.24557334184646598
15,2.0,0.19958533346652982
16,2.0,0.1773111522197723
17,2.0,0.20630310475826263
18,2.0,0.10602146387100214
19,2.0,-0.11735138297080992
20,6.0,0.5409318804740905
21,6.0,0.4621586799621581
22,6.0,0.07981061935424803
23,6.0,0.043354362249374376
24,6.0,0.0439239740371704
25,6.0,0.3228305578231811
26,6.0,0.03476214408874511
27,6.0,0.0868202745914459
28,6.0,0.0015695989131927495
29,6.0,0.02042296528816223
0,6.0,0.5296531617641448
1,6.0,0.6602514833211897
2,6.0,0.5237315297126769
3,6.0,0.1004863530397415
4,6.0,0.11551484465599057
5,6.0,-0.011097908020019528
6,6.0,0.05524660646915435
7,6.0,0.04629634320735931
8,6.0,0.10065631568431853
9,6.0,0.08545421063899993
10,2.0,0.07641087472438814
11,2.0,0.5101347416639327
12,2.0,0.5318170487880706
13,2.0,0.5303208529949187
14,2.0,0.20566859841346738
15,2.0,0.21047595143318176
16,2.0,-0.039263427257537876
17,2.0,-0.012543693184852598
18,2.0,0.31584961712360377
19,2.0,0.004700884222984313
20,6.0,0.2590149194002151
21,6.0,0.10538434237241742
22,6.0,0.03478988260030746
23,6.0,-0.05250530689954756
24,6.0,0.08717833459377287
25,6.0,-0.006489567458629605
26,6.0,0.006042651832103728
27,6.0,0.01533452421426773
28,6.0,0.052831813693046556
29,6.0,0.06549256294965743
0,6.0,0.5309044327586888
1,6.0,0.4290386126376688
2,6.0,0.09984029829502103
3,6.0,0.09902752190828323
4,6.0,0.04513521492481231
5,6.0,-0.0007997304201126091
6,6.0,0.07743103057146071
7,6.0,0.10383704304695128
8,6.0,0.004085183143615722
9,6.0,0.16993185877799985
10,2.0,0.6720531880855559
11,2.0,0.01894329488277435
12,2.0,-0.004925228655338287
13,2.0,0.011102851480245587
14,2.0,0.44828728213906277
15,2.0,0.3248439542949199
16,2.0,0.42746369913220394
17,2.0,0.004729207605123519
18,2.0,0.3295091651380062
19,2.0,0.43858778476715077
20,6.0,1.011677112430334
21,6.0,-0.029624640941619863
22,6.0,-0.011089056730270384
23,6.0,-0.06140235066413879
24,6.0,0.27660648524761194
25,6.0,0.024087220430374142
26,6.0,0.3364993184804915
27,6.0,0.018304973840713494
28,6.0,0.3142690062522887
29,6.0,0.24727025628089902
0,6.0,0.1330549996346235
1,6.0,0.361978568136692
2,6.0,0.42876664549112303
3,6.0,0.3388252407312392
4,6.0,0.3572241887450218
5,6.0,0.4427160397171973
6,6.0,0.24761502444744107
7,6.0,0.30212932825088495
8,6.0,0.43108762800693506
9,6.0,0.023272708058357235
10,2.0,1.042896698694676
11,2.0,0.06231492757797238
12,2.0,-0.5709935277700423
13,2.0,-0.6240724399685859
14,2.0,-0.6048264950513839
15,2.0,0.6379432752728462
16,2.0,1.025360859930515
17,2.0,1.1202298086136577
18,2.0,0.5247119423002004
19,2.0,0.23888643085956568
20,6.0,0.546106617897749
21,6.0,0.3990246690809726
22,6.0,0.7184845656156539
23,6.0,0.3778936825692653
24,6.0,0.16514441370964048
25,6.0,0.2995272278785705
26,6.0,0.060042440891265855
27,6.0,0.3258217126131057
28,6.0,0.009284451603889465
29,6.0,0.409227043390274
0,6.0,0.9680666513741015
1,6.0,0.12652730941772458
2,6.0,0.19038787484169
3,6.0,0.018071711063385006
4,6.0,0.16457960009574887
5,6.0,0.12906670570373532
6,6.0,0.13230726122856137
7,6.0,0.18410575389862055
8,6.0,0.06167015433311462
9,6.0,0.11981838941574094
10,2.0,0.8338964320719241
11,2.0,0.1853177472949027
12,2.0,-0.6196980476379393
13,2.0,1.2300665974617002
14,2.0,1.3358914628624914
15,2.0,-0.21011231839656833
16,2.0,-0.19306400418281558
17,2.0,-0.2851097285747528
18,2.0,1.2431047596037388
19,2.0,0.8356285095214844
20,6.0,0.29357984662055964
21,6.0,0.5032909214496611
22,6.0,0.031720787286758416
23,6.0,0.3493098020553588
24,6.0,0.07837024331092833
25,6.0,0.05550131201744079
26,6.0,0.3729960918426513
27,6.0,0.0835047364234924
28,6.0,0.03643801808357238
29,6.0,0.4124814867973327
0,6.0,0.8552168533205985
1,6.0,0.48779447749257077
2,6.0,0.22052043024450535
3,6.0,0.045078027993440614
4,6.0,0.051668148487806306
5,6.0,0.05589959025382994
6,6.0,0.033320248126983636
7,6.0,-0.01180874556303024
8,6.0,0.05965756624937057
9,6.0,0.02896451205015182
10,2.0,0.3832991837116423
11,2.0,0.010982587933540343
12,2.0,-0.009366214275360106
13,2.0,-0.0065014883875846845
14,2.0,0.003414943814277648
15,2.0,-0.0012596622109413145
16,2.0,-0.004340551793575286
17,2.0,0.0015012621879577632
18,2.0,0.0007194802165031433
19,2.0,0.0054477378726005546
20,6.0,0.05676584690809249
21,6.0,0.1650884598493576
22,6.0,0.11225853860378264
23,6.0,0.31769401580095286
24,6.0,0.49264140147715796
25,6.0,0.21339377760887143
26,6.0,0.0900182509794831
27,6.0,0.14812520146369934
28,6.0,-0.018562071025371548
29,6.0,0.05231234431266783
0,6.0,0.6937156133353709
1,6.0,0.5119776315987109
2,6.0,0.21686449646949765
3,6.0,0.06295925378799437
4,6.0,0.0517284795641899
5,6.0,0.11920203268527983
6,6.0,0.3981596231460571
7,6.0,0.45127750188112253
8,6.0,0.24135497957468027
9,6.0,0.5117150023579597
10,2.0,0.7484359331429002
11,2.0,0.7819860987365245
12,2.0,0.8181814588606355
13,2.0,0.5894674658775328
14,2.0,-0.19473591167479753
15,2.0,-0.6149685215204954
16,2.0,-0.5890421103686093
17,2.0,-0.6123836748301982
18,2.0,1.0192603450268505
19,2.0,-0.1119092218577862
20,6.0,0.7470590583980082
21,6.0,0.31712584197521204
22,6.0,0.3966071605682372
23,6.0,-0.0024554878473281865
24,6.0,0.09438581019639966
25,6.0,0.29713813960552216
26,6.0,0.2149393782019615
27,6.0,0.05281441658735274
28,6.0,0.11327546089887618
29,6.0,0.0371752381324768
0,6.0,0.506511840969324
1,6.0,0.3237623088061809
2,6.0,0.07576264068484306
3,6.0,0.45478504896163935
4,6.0,0.539611667394638
5,6.0,0.007590712979435922
6,6.0,0.32408565096557135
7,6.0,0.5837849751114844
8,6.0,0.18775737844407556
9,6.0,0.4631920014508068
10,2.0,0.44195679947733874
11,2.0,0.13213813304901117
12,2.0,0.3338592313230037
13,2.0,0.3290561437606811
14,2.0,0.018497966229915612
15,2.0,-0.00011184811592102029
16,2.0,0.32159514725208277
17,2.0,0.007959365844726562
18,2.0,0.0206986516714096
19,2.0,0.3979046195745467
20,6.0,0.8003543578088282
21,6.0,0.4376286268234251
22,6.0,0.0667858556844294
23,6.0,0.002733346889726817
24,6.0,0.2752491056453436
25,6.0,0.11234090570360421
26,6.0,0.34765654988586897
27,6.0,-0.0026688911020755755
28,6.0,0.22438874468207357
29,6.0,0.11239819414913652
0,6.0,0.543249676004052
1,6.0,0.15820379182696342
2,6.0,0.2894028796581551
3,6.0,0.0914744725450873
4,6.0,0.22309946734458203
5,6.0,0.10132998228073119
6,6.0,0.2583688478916883
7,6.0,0.5381385385990143
8,6.0,0.1547239292412996
9,6.0,0.17427382757887241
10,2.0,0.09239168558269738
11,2.0,1.060965545475483
12,2.0,-0.31758147291839117
13,2.0,0.00996643304824829
14,2.0,0.011363767087459562
15,2.0,-0.003211818635463714
16,2.0,-0.001684293150901794
17,2.0,-0.005065307021141051
18,2.0,0.0013270229101181028
19,2.0,0.00012333691120147702
20,6.0,0.6058681979775428
21,6.0,0.5121875032782555
22,6.0,0.19608962535858152
23,6.0,0.24781557172536844
24,6.0,0.0109248012304306
25,6.0,0.01933135092258453
26,6.0,0.49920888431370253
27,6.0,0.47590938687790174
28,6.0,0.09126359224319457
29,6.0,0.0772622525691986
0,6.0,-0.299227088689804
1,6.0,0.22595953941345212
2,6.0,0.01752051711082458
3,6.0,-0.050095826387405375
4,6.0,0.730305716395378
