i,Ht,chi
18,2.0,0.30946783721446985
19,2.0,0.17393956705927843
20,6.0,0.32358550839126105
21,6.0,0.30731269647367293
22,6.0,0.2767725610174238
23,6.0,0.28591985628008837
24,6.0,0.5626227045431732
25,6.0,0.44856252521276463
26,6.0,0.3763704560697078
27,6.0,0.2685913671739399
28,6.0,0.260713517665863
29,6.0,0.26374622748699034
0,6.0,0.5084704980254172
1,6.0,0.4437976107001304
2,6.0,0.3609368726611137
3,6.0,0.29353508353233326
4,6.0,0.32558646053075785
5,6.0,0.5904824212193488
6,6.0,0.47132846154272545
7,6.0,0.3866282515227794
8,6.0,0.42044869810342783
9,6.0,0.33834049478173245
10,2.0,0.2907302379608154
11,2.0,0.32477765344083304
12,2.0,0.1582863260991871
13,2.0,0.41170184500515455
14,2.0,0.20967869181185955
15,2.0,0.25521252490580076
16,2.0,0.189955148845911
17,2.0,0.2539895502850413
18,2.0,0.12622231710702178
19,2.0,0.14311192650347945
20,6.0,0.5871980627998709
21,6.0,0.48857460170984257
22,6.0,0.4435751028358936
23,6.0,0.37029160303063685
24,6.0,0.32366159930825233
25,6.0,0.35576363373547787
26,6.0,0.3207172313705086
27,6.0,0.4635834824293851
28,6.0,0.3113922178745269
29,6.0,0.31079372018575663
0,6.0,0.6459726653993129
1,6.0,0.44747570902109135
2,6.0,0.45848073950037355
3,6.0,0.5476736277341842
4,6.0,0.374786369735375
5,6.0,0.5231978110969066
6,6.0,0.41717500798404206
7,6.0,0.32544238679111
8,6.0,0.4637042097747325
9,6.0,0.39949189126491536
10,2.0,0.4245208948850631
11,2.0,0.4000489711761474
12,2.0,0.3207836076617241
13,2.0,0.2487112116068601
14,2.0,0.10158770717680451
15,2.0,0.6536581814289092
16,2.0,0.11423866450786588
17,2.0,0.5065489411354064
18,2.0,0.45383998751640314
19,2.0,0.43950548022985453
20,6.0,0.5409058518707751
21,6.0,0.44124352931976313
22,6.0,0.34094071388244623
23,6.0,0.3783267214894294
24,6.0,0.39565384387969965
25,6.0,0.36098069697618473
26,6.0,0.35678641498088826
27,6.0,0.345694564282894
28,6.0,0.34242824465036387
29,6.0,0.32150035351514805
0,6.0,0.5495388731360434
1,6.0,0.5737515501677989
2,6.0,0.4665432199835776
3,6.0,0.4442241936922073
4,6.0,0.4484245646744966
5,6.0,0.4559968523681163
6,6.0,0.43218077719211573
7,6.0,0.44249157607555384
8,6.0,0.3371710460633039
9,6.0,0.46183682233095164
10,2.0,0.637283332645893
11,2.0,0.47069963067769993
12,2.0,0.5245576398447155
13,2.0,0.4571185745298862
14,2.0,0.2661730935797095
15,2.0,0.27011493965983385
16,2.0,0.2032886743545532
17,2.0,0.2035027928650379
18,2.0,0.5266321403905748
19,2.0,0.2822973695583641
20,6.0,0.5433232933282851
21,6.0,0.531159620732069
22,6.0,0.5332923494279385
23,6.0,0.28364663105458016
24,6.0,0.5846465900540351
25,6.0,0.5446131266653537
26,6.0,0.48359971866011614
27,6.0,0.5239423699676989
28,6.0,0.25809827540069813
29,6.0,0.2336275149136781
0,6.0,0.5645337412133812
1,6.0,0.5130723044276236
2,6.0,0.34342602826654905
3,6.0,0.2797041907906532
4,6.0,0.4860879690386354
5,6.0,0.3943210067227482
6,6.0,0.3668199559906497
7,6.0,0.3523583807982504
8,6.0,0.34754747711122025
9,6.0,0.39979877509176726
10,2.0,0.5974126830697059
11,2.0,0.11778590944595631
12,2.0,0.4366119876503944
13,2.0,0.1249163709580898
14,2.0,0.5544943958520888
15,2.0,0.0021401273552328244
16,2.0,-0.06755369901657104
17,2.0,0.485823769122362
18,2.0,0.0046196037437766764
19,2.0,0.4932279177010058
20,6.0,0.3639355935156345
21,6.0,0.40993185341358174
22,6.0,0.342709261982236
23,6.0,0.325460513588041
24,6.0,0.3012142535299062
25,6.0,0.27529970370233053
26,6.0,0.25522240996360773
27,6.0,0.4006923167034983
28,6.0,0.35646105930209154
29,6.0,0.4130993955768644
0,6.0,0.6633408870548009
1,6.0,0.33213136158883566
2,6.0,0.5511141419410704
3,6.0,0.38242303044535214
4,6.0,0.27133179455995554
5,6.0,0.473633125424385
6,6.0,0.3446706300601362
7,6.0,0.3231016639620065
8,6.0,0.28487595543265337
9,6.0,0.39592741195519915
10,2.0,0.648286280222237
11,2.0,0.16471677646040914
12,2.0,0.6349820122122763
13,2.0,-0.0015096897259354856
14,2.0,-0.16244866698980331
15,2.0,-0.16347111272625622
16,2.0,0.621545422822237
17,2.0,0.49273477867245663
18,2.0,0.3853370808064937
19,2.0,0.4521567523479461
20,6.0,0.2925325315445661
21,6.0,0.3490958493202924
22,6.0,0.33503530826419586
23,6.0,0.3446317994967102
24,6.0,0.32704983092844486
25,6.0,0.35495954472571606
26,6.0,0.3694164138287305
27,6.0,0.3542077082674949
28,6.0,0.2791919624432921
29,6.0,0.23538938164710996
0,6.0,0.6860411502420901
1,6.0,0.5640374813228844
2,6.0,0.595501210540533
3,6.0,0.6587792728096246
4,6.0,0.33448113501071924
5,6.0,0.23120398446917526
6,6.0,0.20345651358366007
7,6.0,0.24129239469766614
8,6.0,0.23424614220857615
9,6.0,0.5218904279172419
10,2.0,0.6157891079783439
11,2.0,0.4185755737125873
12,2.0,0.46448645181953896
13,2.0,0.31868061143904913
14,2.0,0.13488146662712094
15,2.0,0.3701888136565684
16,2.0,0.29414464905858034
17,2.0,0.23709048237651578
18,2.0,0.43646262213587755
19,2.0,0.195223513059318
20,6.0,0.7165285684168337
21,6.0,0.417412863112986
22,6.0,0.3898783260956406
23,6.0,0.4304139614105224
24,6.0,0.43349860486341635
25,6.0,0.4248672635294496
26,6.0,0.4504396910779177
27,6.0,0.4004310471937059
28,6.0,0.4358252370730042
29,6.0,0.42581623792648304
0,6.0,0.4212986826896667
1,6.0,0.4515860937535762
2,6.0,0.5211044698953627
3,6.0,0.4129474386572837
4,6.0,0.4831828586757182
5,6.0,0.37097352836281056
6,6.0,0.3513408410362899
7,6.0,0.3167035318911075
8,6.0,0.29372584167867893
9,6.0,0.4955243356525897
10,2.0,0.620098378509283
11,2.0,0.24018431734293694
12,2.0,0.700643551768735
13,2.0,0.5478906321804969
14,2.0,0.5495304842479526
15,2.0,0.036586007103323916
16,2.0,0.5653640441596508
17,2.0,0.5881465189158915
18,2.0,0.5930898971855639
19,2.0,-0.09476957470178604
20,6.0,0.2925414718338288
21,6.0,0.36468920810148114
22,6.0,0.29839641787111754
23,6.0,0.33375534415245045
24,6.0,0.3047728277742862
25,6.0,0.48342609661631275
26,6.0,0.39564587548375124
27,6.0,0.3885565632954239
28,6.0,0.4955924805253743
29,6.0,0.37484358856454486
0,6.0,0.4985063495114445
1,6.0,0.4928732769330963
2,6.0,0.5031101624481379
3,6.0,0.47319284221157426
4,6.0,0.4399641775526106
5,6.0,0.43206509575247753
6,6.0,0.4381984584033488
7,6.0,0.534518513828516
8,6.0,0.4502035565674304
9,6.0,0.32415918959304685
10,2.0,0.6074332538992165
11,2.0,0.2888250686228275
12,2.0,0.1653930097818374
13,2.0,0.49931108299642796
14,2.0,0.1989650540053844
15,2.0,0.41541798785328865
16,2.0,0.31812563724815845
17,2.0,0.3080574702471494
18,2.0,0.15438034571707246
19,2.0,0.3740818761289119
20,6.0,0.6436071395874022
21,6.0,0.48686639219522465
22,6.0,0.4453998398967086
23,6.0,0.3314971271902322
24,6.0,0.4555503982119261
25,6.0,0.36006437242031086
26,6.0,0.3538741189986466
27,6.0,0.4549079556018113
28,6.0,0.3712140237912535
29,6.0,0.3883776385337114
0,6.0,0.37984430789947504
1,6.0,0.5146849863231181
2,6.0,0.45680528134107584
3,6.0,0.43692085146903986
4,6.0,0.3735037399455904
5,6.0,0.4326818361878394
6,6.0,0.3847490921616553
7,6.0,0.3942910030018537
8,6.0,0.3451637094840406
9,6.0,0.43273271620273585
10,2.0,0.5463369637727736
11,2.0,0.546543762087822
12,2.0,0.1885402016341686
13,2.0,0.5729839727282523
14,2.0,0.5247088074684142
15,2.0,0.211759477853775
16,2.0,0.11779651045799253
17,2.0,0.029030375182628625
18,2.0,0.07083455473184584
19,2.0,0.4806945174932479
20,6.0,0.6238492093980311
21,6.0,0.5094010308384894
22,6.0,0.41030698269605625
23,6.0,0.3715596646070479
24,6.0,0.5194194689393042
25,6.0,0.4361210130155086
26,6.0,0.383740335702896
27,6.0,0.33394514210522164
28,6.0,0.2951472823042422
29,6.0,0.3220656118355691
0,6.0,0.5422052219510077
1,6.0,0.41997431404888624
2,6.0,0.6048789210617541
3,6.0,0.42023524641990656
4,6.0,0.3103353343904018
5,6.0,0.30969564616680145
6,6.0,0.5879408791661261
7,6.0,0.4280275972560047
8,6.0,0.5487354770302771
9,6.0,0.4207158125936984
10,2.0,0.42992039397358883
11,2.0,0.29575312510132784
12,2.0,0.2513519804924726
13,2.0,0.4753651060163973
14,2.0,0.39480466581881035
15,2.0,0.2680045366287231
16,2.0,0.2907446206954773
17,2.0,0.2323283404111862
18,2.0,0.4035712704062461
19,2.0,0.1059748865664005
20,6.0,0.43187794834375376
21,6.0,0.43893547542393196
22,6.0,0.42195449769496907
23,6.0,0.44224951881915325
24,6.0,0.33706732839345926
25,6.0,0.46917615178972477
26,6.0,0.37284897267818445
27,6.0,0.44615149497985834
28,6.0,0.44559829053468997
29,6.0,0.3937359079718589
0,6.0,0.5409456621855496
1,6.0,0.4194865701720118
2,6.0,0.43139410670846695
3,6.0,0.439947037026286
4,6.0,0.2889078110456466
5,6.0,0.5403831927105783
6,6.0,0.3927580416202544
7,6.0,0.494161058217287
8,6.0,0.40574697498232115
9,6.0,0.37661357223987574
10,2.0,0.41545133292675007
11,2.0,0.6012904383242129
12,2.0,0.34744850546121586
13,2.0,0.41598683595657343
14,2.0,0.17671725153923032
15,2.0,0.4660989642143249
16,2.0,0.1481571458280086
17,2.0,0.10935699194669721
18,2.0,0.47866839542984957
19,2.0,0.35514756012707943
20,6.0,0.43367052078247065
21,6.0,0.3766907826066016
22,6.0,0.3503684625029563
23,6.0,0.3766366317868232
24,6.0,0.45287639833986754
25,6.0,0.2985643108841031
26,6.0,0.5012318640947341
27,6.0,0.35175954550504673
28,6.0,0.35284788906574244
29,6.0,0.47068413253873576
0,6.0,0.5084463236853479
1,6.0,0.5299862071406095
2,6.0,0.47140167653560633
3,6.0,0.5024997896980493
4,6.0,0.3995367288589477
5,6.0,0.34209775924682617
6,6.0,0.37421210110187525
7,6.0,0.531224576756358
8,6.0,0.41196081228554243
9,6.0,0.4892628475790842
10,2.0,0.6365965325385332
11,2.0,0.3346509179100393
12,2.0,0.15824073180556295
13,2.0,0.12904646247625348
14,2.0,0.18933683633804319
15,2.0,0.15658255293965337
16,2.0,0.16204165667295453
17,2.0,0.16204302385449404
18,2.0,0.14589605852961537
19,2.0,0.1630006022751331
20,6.0,0.45388942211866373
21,6.0,0.4575070361606776
22,6.0,0.561401476850733
23,6.0,0.39882483473047603
24,6.0,0.5219766459194942
25,6.0,0.40774983167648304
26,6.0,0.3902687337249517
27,6.0,0.45800746604800213
28,6.0,0.533667305484414
29,6.0,0.44683687016367907
0,6.0,0.6528708124533293
1,6.0,0.4546285739634185
2,6.0,0.5464926883578299
3,6.0,0.4585072100162505
4,6.0,0.41755019663833076
5,6.0,0.40314935566857446
6,6.0,0.4084959514439105
7,6.0,0.34618772566318506
8,6.0,0.2570556048303842
9,6.0,0.5104047283530234
10,2.0,0.6536322496831416
11,2.0,0.3596915532834827
12,2.0,0.16479444503784174
13,2.0,0.722403248772025
14,2.0,0.5132263060659169
15,2.0,0.2024633418768644
16,2.0,0.4770691189914941
17,2.0,0.33585711196064943
18,2.0,0.15898608602583403
19,2.0,0.027919713873416168
20,6.0,0.4298197338357567
21,6.0,0.5621278439648448
22,6.0,0.45852649677544827
23,6.0,0.4163325102999806
24,6.0,0.526080636307597
25,6.0,0.4197040768340229
26,6.0,0.4663697676733135
27,6.0,0.3812725665047764
28,6.0,0.4053613962605595
29,6.0,0.2928197719156741
0,6.0,0.6001457725651561
1,6.0,0.4937353301793336
2,6.0,0.4448674544692039
3,6.0,0.376233298331499
4,6.0,0.4550455138087272
5,6.0,0.4292523930780589
6,6.0,0.40114150196313847
7,6.0,0.4147256780415773
8,6.0,0.5249936576001345
9,6.0,0.37116065248847
10,2.0,0.3384690936654805
11,2.0,0.7137511316686868
12,2.0,0.22450004192069167
13,2.0,0.6286037191748618
14,2.0,0.3907380765303969
15,2.0,0.37484848499298085
16,2.0,0.2760112844407558
17,2.0,0.10112796723842618
18,2.0,0.5091879004612565
19,2.0,0.11448158696293828
20,6.0,0.3588327579200267
21,6.0,0.6242429539561271
22,6.0,0.4227754874154924
23,6.0,0.5710796639323233
24,6.0,0.5497972322627901
25,6.0,0.3552568797022103
26,6.0,0.24807716533541677
27,6.0,0.24987483397126192
28,6.0,0.2896729037165641
29,6.0,0.5151184166315942
0,6.0,0.5012104399502276
1,6.0,0.5095929233357309
2,6.0,0.6178387794643639
3,6.0,0.5766955018043517
4,6.0,0.5516235306859015
5,6.0,0.340956512838602
6,6.0,0.281055923551321
7,6.0,0.57923252787441
8,6.0,0.3970214477740227
9,6.0,0.48829044913873065
10,2.0,0.5817815028131007
11,2.0,0.3214460909366607
12,2.0,0.45141278114169825
13,2.0,0.3561413064599036
14,2.0,0.21689060330390925
15,2.0,0.21464868634939188
16,2.0,0.15512813627719876
17,2.0,0.2499860972166061
18,2.0,0.15938137471675873
19,2.0,0.14909313619136808
20,6.0,0.5533182583749293
21,6.0,0.4001847542822361
22,6.0,0.35072567313909525
23,6.0,0.6367330327630042
24,6.0,0.48479604348540295
25,6.0,0.2777885384857654
26,6.0,0.5151415986474602
27,6.0,0.45394573919475073
28,6.0,0.4909310380462556
29,6.0,0.40627473313361395
0,6.0,0.6092005576938389
1,6.0,0.35276622325181956
2,6.0,0.4753918945789336
3,6.0,0.34543542936444277
4,6.0,0.33342781988903875
5,6.0,0.38566445780452335
6,6.0,0.33112221769988526
7,6.0,0.3014307171106338
8,6.0,0.29329326748847956
9,6.0,0.2852382473647594
10,2.0,0.7390664927661417
11,2.0,0.2787791043519973
12,2.0,0.21353407204151148
13,2.0,0.41959719359874714
14,2.0,0.27419780194759363
15,2.0,0.1773143112659454
16,2.0,0.27146400511264795
17,2.0,0.24229085445404047
18,2.0,0.24379795044660565
19,2.0,0.28796796500682825
20,6.0,0.5958129260689019
21,6.0,0.2734514772891998
22,6.0,0.528053568676114
23,6.0,0.27920458838343615
24,6.0,0.47831897530704726
25,6.0,0.31217793934047217
26,6.0,0.44165339949540783
27,6.0,0.4159831791184842
28,6.0,0.3961065439507364
29,6.0,0.3362659834092482
0,6.0,0.6645854003727435
1,6.0,0.591273933649063
2,6.0,0.47269695997238154
3,6.0,0.5039553008973597
4,6.0,0.3861102387309074
5,6.0,0.4112165886908769
6,6.0,0.29019611142575735
7,6.0,0.2842020631360355
8,6.0,0.26079771481454367
9,6.0,0.449344804866996
10,2.0,0.3988726586103438
11,2.0,0.5268742665648459
12,2.0,0.24752022186294192
13,2.0,0.3043780159205198
14,2.0,0.20796665223315355
15,2.0,0.19906396139413116
16,2.0,0.3756445813924073
17,2.0,0.16443570330739019
18,2.0,0.17276781797409055
19,2.0,0.2579398155212402
20,6.0,0.556624200195074
21,6.0,0.23702296335250134
22,6.0,0.6003113954793661
23,6.0,0.47491205297410477
24,6.0,0.4734189473092555
25,6.0,0.19067001156508917
26,6.0,0.5633584531024097
27,6.0,0.4560993984341621
28,6.0,0.4575977697968482
29,6.0,0.4673422314226626
0,6.0,0.6501777358353137
1,6.0,0.5482392720878122
2,6.0,0.3772074449807405
3,6.0,0.22812503203749654
4,6.0,0.5303098470903932
5,6.0,0.42840915359556664
6,6.0,0.36093915253877634
7,6.0,0.2501278072595596
8,6.0,0.4431336065754294
9,6.0,0.40015826560556883
10,2.0,0.5228779651224612
11,2.0,0.300194626674056
12,2.0,0.2994531532749533
13,2.0,0.3943259138613938
14,2.0,0.44119407329708327
15,2.0,0.26768781431019306
16,2.0,0.21496035158634183
17,2.0,0.2213824167847633
18,2.0,0.28827507421374315
19,2.0,0.2526240684092044
20,6.0,0.4493062868714332
21,6.0,0.4025034401565789
22,6.0,0.35792696848511685
23,6.0,0.4578911513090133
24,6.0,0.36194046167656774
25,6.0,0.3572197915054857
26,6.0,0.45682809897698456
27,6.0,0.4453029667492955
28,6.0,0.4481335841119289
29,6.0,0.32293212413787836
0,6.0,0.6962178759276866
1,6.0,0.43849795777350653
2,6.0,0.3903631893917917
3,6.0,0.5174196120351552
4,6.0,0.3994000414386391
5,6.0,0.37835141690447915
6,6.0,0.3048021718859672
7,6.0,0.5206561381928622
8,6.0,0.42793308221735055
9,6.0,0.2801049053668975
10,2.0,0.2660046722739935
11,2.0,0.17080624215304846
12,2.0,0.10536149889230725
13,2.0,0.34243018459528674
14,2.0,0.30351665243506426
15,2.0,0.27683412656188006
16,2.0,0.246985487639904
17,2.0,0.13849909463897345
18,2.0,0.3058654491323977
19,2.0,0.24581148568540803
20,6.0,0.6205750927329061
21,6.0,0.43992285430431355
22,6.0,0.36276365444064135
23,6.0,0.5112519711256026
24,6.0,0.375371791422367
25,6.0,0.2876634625717997
26,6.0,0.28090791217982763
27,6.0,0.30544994771480555
28,6.0,0.44765982870012516
29,6.0,0.32243733108043665
0,6.0,0.6208460181951522
1,6.0,0.42161686718463887
2,6.0,0.3844152316451072
3,6.0,0.3617633655667304
4,6.0,0.36566887050867075
5,6.0,0.378436904400587
6,6.0,0.3765646070241927
7,6.0,0.37890708819031704
8,6.0,0.38627473637461657
9,6.0,0.4615160189568996
10,2.0,0.6061657508835195
11,2.0,0.6456096833571792
12,2.0,0.4335314258933066
13,2.0,0.2467074636369943
14,2.0,0.09119927510619162
15,2.0,0.5409195097163318
16,2.0,0.3065504683181643
17,2.0,0.5001310012303292
18,2.0,0.2502783176605589
19,2.0,0.19049939140677447
20,6.0,0.6783295311033725
21,6.0,0.6007677279412745
22,6.0,0.4020489761605858
23,6.0,0.2852101288735866
24,6.0,0.27557657659053797
25,6.0,0.5672526075504719
26,6.0,0.46888207178562874
27,6.0,0.28164383396506304
28,6.0,0.5777598787099122
29,6.0,0.38250599661841983
0,6.0,0.5479299500584601
1,6.0,0.5769121386110782
2,6.0,0.4087957702577113
3,6.0,0.5078384857624768
4,6.0,0.4590835142880677
5,6.0,0.3083780463784932
6,6.0,0.4828426027670502
7,6.0,0.36533809825778
8,6.0,0.4554907754063605
9,6.0,0.364281941205263
10,2.0,0.5827803788997696
11,2.0,0.4434459079056977
12,2.0,0.23533210903406135
13,2.0,0.000577084720134729
14,2.0,0.008979119360446921
15,2.0,0.5449914969503878
16,2.0,0.10205227881669995
17,2.0,0.04244709014892576
18,2.0,-0.008471220731735235
19,2.0,0.5608528777956961
20,6.0,0.6244439519941806
21,6.0,0.4704586677253246
22,6.0,0.5104362331330775
23,6.0,0.38851185515522946
24,6.0,0.44675440341234196
25,6.0,0.4565549604594707
26,6.0,0.41052647680044163
27,6.0,0.4671081490814685
28,6.0,0.42516322620213026
29,6.0,0.3526070686057209
0,6.0,0.6514580212533473
1,6.0,0.6065538302063941
2,6.0,0.36985142529010767
3,6.0,0.3113241493701934
4,6.0,0.5143284602090715
5,6.0,0.35885803960263724
6,6.0,0.2840209016576409
7,6.0,0.5020463652908801
8,6.0,0.32572177238762373
9,6.0,0.48601048067212094
10,2.0,0.5816788244992493
11,2.0,0.4064205661416053
12,2.0,0.4262439552694558
13,2.0,0.31533622369170183
14,2.0,0.28611969575285906
15,2.0,0.19064919650554654
16,2.0,0.1521455645561218
17,2.0,0.13037756085395813
18,2.0,0.1332607567310333
19,2.0,0.11472684890031812
20,6.0,0.3249854668974876
21,6.0,0.5638789061922579
22,6.0,0.3836826235055923
23,6.0,0.2868122798390686
24,6.0,0.6015827301889657
25,6.0,0.4091620594263076
26,6.0,0.4231393858790397
27,6.0,0.3441691286861896
28,6.0,0.575400961562991
29,6.0,0.3203853424638509
0,6.0,0.594621818512678
1,6.0,0.46559571567922825
2,6.0,0.47224957123398775
3,6.0,0.5178051982074975
4,6.0,0.46792032755911345
5,6.0,0.3587407222948968
6,6.0,0.467804480344057
7,6.0,0.3831137949600815
8,6.0,0.34829993371386075
9,6.0,0.3770269649103283
10,2.0,0.7144967727363108
11,2.0,0.5801783157512544
12,2.0,0.5956435836851596
13,2.0,0.27590624988079065
14,2.0,-0.006331424228847043
15,2.0,-0.07362101785838604
16,2.0,-0.025998163502663384
17,2.0,0.5677089616656302
18,2.0,0.46753625571727747
19,2.0,0.024758038111031038
20,6.0,0.735887687653303
21,6.0,0.2501586135476827
22,6.0,0.5938031692057847
23,6.0,0.519393641501665
24,6.0,0.2921450920403003
25,6.0,0.17610619310289619
26,6.0,0.5862476006150245
27,6.0,0.4743502084165811
28,6.0,0.2802454084157943
29,6.0,0.5982501804828643
0,6.0,0.6612204005941748
1,6.0,0.49336005002260197
2,6.0,0.38244144618511194
3,6.0,0.28853397071361536
4,6.0,0.5242996122688054
5,6.0,0.337058775126934
6,6.0,0.2794724684208631
7,6.0,0.3091768883168697
8,6.0,0.2707595517858863
9,6.0,0.25697400048375124
10,2.0,0.4652127847075462
11,2.0,0.5465676356106995
12,2.0,0.2988631865009665
13,2.0,0.40402926411479706
14,2.0,0.23907261661952356
15,2.0,0.3184334393590688
16,2.0,0.2658071853220462
17,2.0,0.12418724969029425
18,2.0,0.09302157908678053
19,2.0,0.06943309307098387
20,6.0,0.45438524521887297
21,6.0,0.5558727122843264
22,6.0,0.4377931030467152
23,6.0,0.4853309169411658
24,6.0,0.4265397212002425
25,6.0,0.48257045447826374
26,6.0,0.4501369148492812
27,6.0,0.3849965333938598
28,6.0,0.25968802906572813
29,6.0,0.24365292023867363
0,6.0,0.6592927500605582
1,6.0,0.5098326727747916
2,6.0,0.4714189246296882
3,6.0,0.4982021986506878
4,6.0,0.3753063241019844
5,6.0,0.30534081067889923
6,6.0,0.6141506582498549
7,6.0,0.3792442378471605
8,6.0,0.31180182285606856
9,6.0,0.5366932488977908
10,2.0,0.5097639579325913
11,2.0,0.28924049856141204
12,2.0,0.3662017825990914
13,2.0,0.2590243630111217
14,2.0,0.19182136654853815
15,2.0,0.1832117661833763
16,2.0,0.1570024490356445
17,2.0,0.1784865260124206
18,2.0,0.3334941663779317
19,2.0,0.2766464911401271
20,6.0,0.14956359099596736
21,6.0,0.5646476633846759
22,6.0,0.27850075718015427
23,6.0,0.5579948537051677
24,6.0,0.4792471900582313
25,6.0,0.45238292962312693
26,6.0,0.4307644590735435
27,6.0,0.3585417205467819
28,6.0,0.5531302839517593
29,6.0,0.32951889093965286
0,6.0,0.6497132219374179
1,6.0,0.4840881302952766
2,6.0,0.5176080716773866
3,6.0,0.43880093097686756
4,6.0,0.27886357903480524
5,6.0,0.30487233400344843
6,6.0,0.5195285435765981
7,6.0,0.34264584258198727
8,6.0,0.3404202256351709
9,6.0,0.30446655023843044
10,2.0,0.6978676244616507
11,2.0,0.023206897079944572
12,2.0,-0.17923927819356322
13,2.0,0.6679287143051623
14,2.0,-0.19631654780823737
15,2.0,0.7481166068464516
16,2.0,0.5787296853959559
17,2.0,-0.1300046071410179
18,2.0,-0.2558032441884279
19,2.0,0.7256121989339589
20,6.0,0.17054971680045125
21,6.0,0.4128846290986984
22,6.0,0.5335777923464774
23,6.0,0.3560217022895812
24,6.0,0.39937077020294953
25,6.0,0.4944773241877555
26,6.0,0.3806575417984276
27,6.0,0.48832273110747326
28,6.0,0.3993447256507351
29,6.0,0.2739533502608537
0,6.0,0.674063704907894
1,6.0,0.5532053029164671
2,6.0,0.48338412865996355
3,6.0,0.37793444236740464
4,6.0,0.3165312455967068
5,6.0,0.4511190969496965
6,6.0,0.43926217034459103
7,6.0,0.31105387490242714
8,6.0,0.48064274527132506
9,6.0,0.36837039887905115
10,2.0,0.4081435841508209
11,2.0,0.667678453028202
12,2.0,0.36767409741878504
13,2.0,0.2435882184654474
14,2.0,0.42524517234414805
15,2.0,0.30244396952912206
16,2.0,0.32118562859250227
17,2.0,0.3370484467595815
18,2.0,0.0960693564265966
19,2.0,0.43450242374092335
20,6.0,0.44033916341140866
21,6.0,0.30094346776604647
22,6.0,0.5872628055512904
23,6.0,0.37910637818276877
24,6.0,0.5927344895899295
25,6.0,0.48085416294634337
26,6.0,0.3762434814125299
27,6.0,0.4104674197733401
28,6.0,0.47324162162840355
29,6.0,0.2823903672397136
0,6.0,0.6511423438787459
1,6.0,0.36795037309639145
2,6.0,0.4594834754243492
3,6.0,0.299181199632585
4,6.0,0.24804479256272313
5,6.0,0.22771782055497164
6,6.0,0.41546278633177275
7,6.0,0.3113466873764991
8,6.0,0.33637082646600897
9,6.0,0.4372281040996312
10,2.0,0.1874410137534141
11,2.0,0.7556480988860129
12,2.0,0.5120903737843036
13,2.0,0.42288537882268423
14,2.0,0.11471621505916116
15,2.0,0.46119194693164894
16,2.0,-0.06907280720770359
17,2.0,0.5105434184661134
18,2.0,-0.128072589635849
19,2.0,0.45470955409109587
20,6.0,0.26840769452974195
21,6.0,0.48077866621315474
22,6.0,0.204118151217699
23,6.0,0.5190259432420133
24,6.0,0.3994681723415851
25,6.0,0.3958120606839656
26,6.0,0.23787678591907022
27,6.0,0.5036198738962411
28,6.0,0.394349955022335
29,6.0,0.21194597333669657
0,6.0,0.5715787857770919
1,6.0,0.4244857504963875
2,6.0,0.46572435088455666
3,6.0,0.43639857694506634
4,6.0,0.4359675012528896
5,6.0,0.4106141335796564
6,6.0,0.3548822738230228
7,6.0,0.36058687604963774
8,6.0,0.28039669914869586
9,6.0,0.2663677004165947
10,2.0,0.6567913854523795
11,2.0,0.4024819284677505
12,2.0,0.16658397577702996
13,2.0,0.3732435852289199
14,2.0,0.09153507277369496
15,2.0,0.5237824954092503
16,2.0,-0.025856428314000365
17,2.0,0.46112753613851953
18,2.0,0.07521630340488625
19,2.0,-0.06466435641050337
20,6.0,0.3494431339204311
21,6.0,0.39631389081478113
22,6.0,0.36515689082443703
23,6.0,0.3571542333811521
24,6.0,0.36526979692280287
25,6.0,0.2853103801608085
26,6.0,0.4183918838389217
27,6.0,0.3708176035434007
28,6.0,0.3799258307553827
29,6.0,0.3487556502223014
0,6.0,0.6394264511764048
1,6.0,0.41483233543112863
2,6.0,0.6807498880662022
3,6.0,0.26090400427347044
4,6.0,0.22843069012742484
5,6.0,0.1890214616432786
6,6.0,0.17962685134261844
7,6.0,0.14359368197619912
8,6.0,0.5310109170386567
9,6.0,0.2288637990131974
10,2.0,0.3194007463753223
11,2.0,0.360398344695568
12,2.0,0.450348968617618
13,2.0,0.02969569406559457
14,2.0,0.055911358445882776
15,2.0,0.3923067087307571
16,2.0,0.29736682213842863
17,2.0,0.2782004857435822
18,2.0,0.09102535154670476
19,2.0,0.03819055296480654
20,6.0,0.5169777749106287
21,6.0,0.40700028277933586
22,6.0,0.38013223710004235
23,6.0,0.17846634238958353
24,6.0,0.41784771997481573
25,6.0,0.3204445028677582
26,6.0,0.252129822038114
27,6.0,0.4037590974476188
28,6.0,0.3180059120059013
29,6.0,0.318510789424181
0,6.0,0.5839111721143125
1,6.0,0.3883155426010489
2,6.0,0.5685659702867268
3,6.0,0.4318193369545042
4,6.0,0.3423204161226749
5,6.0,0.33275642618536944
6,6.0,0.2963190376758575
7,6.0,0.604388128966093
8,6.0,0.5005903970450162
9,6.0,0.4606113852933048
10,2.0,0.6296066623181104
11,2.0,0.5766691216267645
12,2.0,0.5722374927718191
13,2.0,0.13425051886588332
14,2.0,-0.0015504099428653793
15,2.0,-0.040257629938423634
16,2.0,-0.05677442532032728
17,2.0,0.5988176930695771
18,2.0,0.5189712988212705
19,2.0,0.46838921261951316
20,6.0,0.6478955671191214
21,6.0,0.641256634145975
22,6.0,0.5736198723316192
