Ht,chi,gamma,direction
6.8,0.4048580601811408,1e-07,up
7.0,0.19151799380779264,1e-07,up
7.2,0.5017946101725101,1e-07,up
7.4,0.45618173107504834,1e-07,up
7.6,0.28953565005213017,1e-07,up
7.8,0.4266528487205504,1e-07,up
8.0,0.4289221260696649,1e-07,up
8.0,0.14201474934816358,1e-07,down
7.8,0.12871299684047696,1e-07,down
7.6,0.19328968226909635,1e-07,down
7.4,0.20655205845832825,1e-07,down
7.2,0.3163061514496803,1e-07,down
7.0,0.3731839314568787,1e-07,down
6.8,0.38637065514922136,1e-07,down
6.6,0.08291568607091901,1e-07,down
6.4,0.5116677805781363,1e-07,down
6.2,0.14297270402312276,1e-07,down
6.0,0.46162295434623946,1e-07,down
5.8,0.18158033490180966,1e-07,down
5.6,0.03480846434831618,1e-07,down
5.4,0.07160299271345137,1e-07,down
5.2,0.30004247650504107,1e-07,down
5.0,0.12404979765415189,1e-07,down
4.8,0.15869049727916715,1e-07,down
4.6,0.14985474944114682,1e-07,down
4.4,0.01359082758426666,1e-07,down
4.2,0.2994294613599776,1e-07,down
4.0,0.1420149579644203,1e-07,down
3.8,-0.004798665642738341,1e-07,down
3.6,0.012282922863960263,1e-07,down
3.4,0.30223973467946047,1e-07,down
3.2,0.0077604651451110805,1e-07,down
3.0,0.6015226542949675,1e-07,down
2.8,0.7514278888702391,1e-07,down
2.6,0.034182101488113396,1e-07,down
2.4,0.02752350270748138,1e-07,down
2.2,0.04166294634342192,1e-07,down
2.0,-0.004469320178031921,1e-07,down
1.8,0.027626618742942807,1e-07,down
1.6,0.36983132362365717,1e-07,down
1.4,-0.008724093437194822,1e-07,down
1.2,0.03842696547508239,1e-07,down
1.0,0.02502071857452392,1e-07,down
0.8,-0.008063971996307371,1e-07,down
0.6,-0.0027171671390533443,1e-07,down
0.4,0.3152556717395782,1e-07,down
0.2,-0.290053904056549,1e-07,down
-0.0,0.02329251170158386,1e-07,down
-0.0,0.02329251170158386,1e-07,up
0.2,-0.016892641782760613,1e-07,up
0.4,0.0016488432884216306,1e-07,up
0.6,0.3149288892745971,1e-07,up
0.8,0.3431562930345535,1e-07,up
1.0,1.1793286260217426,1e-07,up
1.2,0.007169557735323905,1e-07,up
1.4,-0.0035061836242675777,1e-07,up
1.6,0.039252215996384614,1e-07,up
1.8,0.020920593291521065,1e-07,up
2.0,0.04126294329762458,1e-07,up
2.2,0.03967520594596862,1e-07,up
2.4,-0.0031358264386653883,1e-07,up
2.6,0.04157734289765358,1e-07,up
2.8,0.023887075483798974,1e-07,up
3.0,0.020679254084825505,1e-07,up
3.2,0.02664350345730781,1e-07,up
3.4,0.03902624547481536,1e-07,up
3.6,0.043145090341567986,1e-07,up
3.8,0.02250677719712257,1e-07,up
4.0,0.004062850028276443,1e-07,up
4.2,0.02935557439923286,1e-07,up
4.4,0.017151199281215668,1e-07,up
4.6,0.03979258239269256,1e-07,up
4.8,0.06192260235548019,1e-07,up
5.0,0.25586988031864166,1e-07,up
5.2,0.6294581592082977,1e-07,up
5.4,0.39118067920207966,1e-07,up
5.6,0.5204168036580085,1e-07,up
5.8,0.6534099504351616,1e-07,up
6.0,0.4681317918002605,1e-07,up
6.2,0.4020004794001578,1e-07,up
6.4,0.07843178510665892,1e-07,up
6.6,0.358937457203865,1e-07,up
6.8,0.12295585870742796,1e-07,up
7.0,0.04163725674152374,1e-07,up
7.2,0.2459097653627395,1e-07,up
7.4,0.5012480057775973,1e-07,up
7.6,0.4123546481132506,1e-07,up
7.8,0.18732212483882899,1e-07,up
8.0,0.32781951501965517,1e-07,up
8.0,0.2771842628717422,1e-07,down
7.8,0.08133910596370696,1e-07,down
7.6,0.1675674468278885,1e-07,down
7.4,0.22742301970720288,1e-07,down
7.2,0.2290134951472282,1e-07,down
7.0,0.3323011547327041,1e-07,down
6.8,0.08895783126354216,1e-07,down
6.6,0.3244058638811111,1e-07,down
6.4,0.2548722811043262,1e-07,down
6.2,0.2703517600893974,1e-07,down
6.0,0.2558849453926086,1e-07,down
5.8,0.3812481649219989,1e-07,down
5.6,0.32702486915513873,1e-07,down
5.4,0.3312638802453875,1e-07,down
5.2,0.32300203536578914,1e-07,down
5.0,0.27738008182495827,1e-07,down
4.8,0.1682774723158217,1e-07,down
4.6,0.3564310502260922,1e-07,down
4.4,0.6331942379474639,1e-07,down
4.2,-0.12508201599121094,1e-07,down
4.0,-0.1996064931154251,1e-07,down
3.8,0.8911063075065612,1e-07,down
3.6,0.6435038670897483,1e-07,down
3.4,-0.5194182172417641,1e-07,down
3.2,0.895383447408676,1e-07,down
3.0,0.7215783521533011,1e-07,down
2.8,-0.3432491719722748,1e-07,down
2.6,0.3942924141883849,1e-07,down
2.4,-0.3931943327188491,1e-07,down
2.2,-0.005260117352008841,1e-07,down
2.0,0.5948845930397509,1e-07,down
1.8,-0.06546014547348021,1e-07,down
1.6,1.1731427647173402,1e-07,down
1.4,0.5659836530685424,1e-07,down
1.2,0.33379256725311274,1e-07,down
1.0,0.01727327704429626,1e-07,down
0.8,0.023914098739624023,1e-07,down
0.6,-0.011687934398651121,1e-07,down
0.4,0.3356540501117705,1e-07,down
0.2,-0.00550931692123413,1e-07,down
-0.0,-0.000782668590545654,1e-07,down
-0.0,-0.000782668590545654,1e-07,up
0.2,0.766493797302246,1e-07,up
0.4,-0.015051960945129391,1e-07,up
0.6,0.3103350698947906,1e-07,up
0.8,-0.0030208379030227657,1e-07,up
1.0,0.009542837738990782,1e-07,up
1.2,0.01829108595848083,1e-07,up
1.4,-0.0006624311208724975,1e-07,up
1.6,0.017135143280029293,1e-07,up
1.8,0.007374346256256103,1e-07,up
2.0,0.018064931035041806,1e-07,up
2.2,0.012644886970520016,1e-07,up
2.4,-0.0006743669509887695,1e-07,up
2.6,-0.04250084236264228,1e-07,up
2.8,-0.0038999877870082847,1e-07,up
3.0,0.4012829661369323,1e-07,up
3.2,-0.011848412454128262,1e-07,up
3.4,0.4125032946467399,1e-07,up
3.6,0.03984295576810836,1e-07,up
3.8,0.014424823224544522,1e-07,up
4.0,0.2958494275808334,1e-07,up
4.2,0.5918626487255095,1e-07,up
4.4,0.28402104973793024,1e-07,up
4.6,0.026156917214393612,1e-07,up
4.8,0.3728254437446593,1e-07,up
5.0,0.30032881349325175,1e-07,up
5.2,0.27585057169198984,1e-07,up
5.4,0.5072129517793654,1e-07,up
5.6,0.6352857202291488,1e-07,up
5.8,0.21028570830821988,1e-07,up
6.0,0.2023992389440536,1e-07,up
6.2,0.39279791712760914,1e-07,up
6.4,0.3574389219284057,1e-07,up
6.6,0.19987775385379786,1e-07,up
6.8,0.18707369267940518,1e-07,up
7.0,0.3840784132480621,1e-07,up
7.2,0.286150112748146,1e-07,up
7.4,0.46841110289096827,1e-07,up
7.6,0.40477105975151056,1e-07,up
7.8,0.13381531834602353,1e-07,up
8.0,0.062025085091590874,1e-07,up
8.0,0.33064959198236454,1e-07,down
7.8,0.23987543582916257,1e-07,down
7.6,0.26383947581052775,1e-07,down
7.4,0.36118942499160767,1e-07,down
7.2,0.2832245305180549,1e-07,down
7.0,0.3995098993182181,1e-07,down
6.8,0.3262548521161079,1e-07,down
6.6,0.16643161326646802,1e-07,down
6.4,0.23758053034543986,1e-07,down
6.2,0.7024835376068949,1e-07,down
6.0,0.14708784222602844,1e-07,down
5.8,0.1882770620286464,1e-07,down
5.6,0.05443641170859336,1e-07,down
5.4,0.1385376341640949,1e-07,down
5.2,-0.009309701621532437,1e-07,down
5.0,0.04764574021100997,1e-07,down
4.8,0.06259361281991004,1e-07,down
4.6,0.04882840812206267,1e-07,down
4.4,-0.019059605896472924,1e-07,down
4.2,0.5457056835293769,1e-07,down
4.0,0.11862728185951708,1e-07,down
3.8,0.3017007857561111,1e-07,down
3.6,0.09917396306991577,1e-07,down
3.4,0.6661277338862418,1e-07,down
3.2,0.3872091770172118,1e-07,down
3.0,0.6161274015903472,1e-07,down
2.8,0.2787159085273742,1e-07,down
2.6,0.015499204397201535,1e-07,down
2.4,0.008542805910110472,1e-07,down
2.2,0.327166736125946,1e-07,down
2.0,0.022891491651535027,1e-07,down
1.8,0.017193198204040524,1e-07,down
1.6,0.006303369998931883,1e-07,down
1.4,-0.001280874013900756,1e-07,down
1.2,-0.008079260587692259,1e-07,down
1.0,0.006277024745941161,1e-07,down
0.8,0.009614408016204832,1e-07,down
0.6,-0.01722908020019531,1e-07,down
0.4,0.32833546400070185,1e-07,down
0.2,0.21373495459556577,1e-07,down
-0.0,0.01045405864715576,1e-07,down
-0.0,0.01045405864715576,1e-07,up
0.2,-0.0022109448909759517,1e-07,up
0.4,-0.003795951604843139,1e-07,up
0.6,-0.0027885138988494864,1e-07,up
0.8,0.0010994374752044673,1e-07,up
1.0,0.0008201897144317625,1e-07,up
1.2,0.007706999778747558,1e-07,up
1.4,0.008480936288833616,1e-07,up
1.6,0.002144187688827514,1e-07,up
1.8,-0.0029431581497192374,1e-07,up
2.0,0.29069945216178894,1e-07,up
2.2,-0.006552904844284055,1e-07,up
2.4,0.04056748747825622,1e-07,up
2.6,-0.009153783321380613,1e-07,up
2.8,0.013710945844650267,1e-07,up
3.0,0.011619120836257935,1e-07,up
3.2,0.008639752864837645,1e-07,up
3.4,0.04059183597564697,1e-07,up
3.6,0.049117535352706895,1e-07,up
3.8,0.10417613387107846,1e-07,up
4.0,0.34709236025810236,1e-07,up
4.2,0.012475863099098204,1e-07,up
4.4,-0.006785154342651364,1e-07,up
4.6,0.31647403538227076,1e-07,up
4.8,0.9244308676570652,1e-07,up
5.0,0.1202840283513069,1e-07,up
5.2,0.23054794967174527,1e-07,up
5.4,0.48766504041850556,1e-07,up
5.6,0.10137941827997564,1e-07,up
5.8,0.2994208279997109,1e-07,up
6.0,0.11439102143049237,1e-07,up
6.2,0.1385099850594997,1e-07,up
6.4,0.5196546628139912,1e-07,up
6.6,0.2543682381510734,1e-07,up
6.8,0.6134004085324704,1e-07,up
7.0,0.4197303382388781,1e-07,up
7.2,0.3961024191230535,1e-07,up
7.4,0.08737342059612273,1e-07,up
7.6,0.38945257104933256,1e-07,up
7.8,0.48894730582833285,1e-07,up
8.0,0.3736107293516397,1e-07,up
8.0,0.23790574818849558,1e-07,down
7.8,0.31797112897038454,1e-07,down
7.6,0.37660614401102055,1e-07,down
7.4,0.5296187140047549,1e-07,down
7.2,0.4599004238843917,1e-07,down
7.0,0.6846709689125416,1e-07,down
6.8,0.4550793282687663,1e-07,down
6.6,0.3229449354112148,1e-07,down
6.4,0.22118599340319628,1e-07,down
6.2,0.013893932104110716,1e-07,down
6.0,0.14267040044069287,1e-07,down
5.8,0.1264149025082588,1e-07,down
5.6,0.2089026644825935,1e-07,down
5.4,0.31777492910623545,1e-07,down
5.2,0.08323898911476135,1e-07,down
5.0,0.3647621572017669,1e-07,down
4.8,0.29007080942392344,1e-07,down
4.6,0.40283276140689844,1e-07,down
4.4,0.20063918828964228,1e-07,down
4.2,0.26985885575413704,1e-07,down
4.0,0.2548070847988128,1e-07,down
3.8,0.04647690057754516,1e-07,down
3.6,0.026060000061988827,1e-07,down
3.4,0.29772976040840143,1e-07,down
3.2,0.03851227462291717,1e-07,down
3.0,0.0334411859512329,1e-07,down
2.8,0.3982873186469077,1e-07,down
2.6,-0.019453413784503933,1e-07,down
2.4,0.32857032120227814,1e-07,down
2.2,0.3200742155313492,1e-07,down
2.0,0.3127190470695495,1e-07,down
1.8,0.43376898765563954,1e-07,down
1.6,0.646401286125183,1e-07,down
1.4,-0.21491721272468564,1e-07,down
1.2,0.3189132064580917,1e-07,down
1.0,0.006437316536903381,1e-07,down
0.8,0.3187467753887176,1e-07,down
0.6,-0.004290923476219176,1e-07,down
0.4,0.004171662032604217,1e-07,down
0.2,0.32137017371132964,1e-07,down
-0.0,-0.008843660354614256,1e-07,down
-0.0,-0.008843660354614256,1e-07,up
0.2,0.3334227725863456,1e-07,up
0.4,0.009046167135238646,1e-07,up
0.6,0.3240706250071525,1e-07,up
0.8,-0.003207258880138396,1e-07,up
1.0,0.31129027344286436,1e-07,up
1.2,0.009974651038646695,1e-07,up
1.4,0.746340699493885,1e-07,up
1.6,0.3345639542094432,1e-07,up
1.8,0.3221177654340863,1e-07,up
2.0,0.314766006078571,1e-07,up
2.2,0.32799160387367005,1e-07,up
2.4,0.32942850887775416,1e-07,up
2.6,-3.6060810089111647e-05,1e-07,up
2.8,0.31847999244928354,1e-07,up
3.0,0.30200654268264765,1e-07,up
3.2,0.3450409248471259,1e-07,up
3.4,0.30006384849548334,1e-07,up
3.6,0.37335128337144846,1e-07,up
3.8,0.03511565923690795,1e-07,up
4.0,0.029955446720123288,1e-07,up
4.2,0.03958883881568907,1e-07,up
4.4,0.6506449449807403,1e-07,up
4.6,0.3010350298136472,1e-07,up
4.8,0.4717679253080859,1e-07,up
5.0,0.027222961187362664,1e-07,up
5.2,0.47739070095121855,1e-07,up
5.4,0.030682966113090505,1e-07,up
5.6,0.11186604946851728,1e-07,up
5.8,0.1624497473239898,1e-07,up
6.0,0.014090970158576962,1e-07,up
6.2,0.5661828964948653,1e-07,up
6.4,0.14536380395293233,1e-07,up
6.6,0.22882317379117006,1e-07,up
6.8,0.3941567232832312,1e-07,up
7.0,0.265157364308834,1e-07,up
7.2,0.34250453114509577,1e-07,up
7.4,0.4231756357476114,1e-07,up
7.6,0.4327696859836578,1e-07,up
7.8,0.27569002658128733,1e-07,up
8.0,0.4617295283824205,1e-07,up
8.0,0.2510534934699535,1e-07,down
7.8,0.19458302855491635,1e-07,down
7.6,0.24223987385630605,1e-07,down
7.4,0.0739667573943734,1e-07,down
7.2,0.5220421254634856,1e-07,down
7.0,0.0761357396841049,1e-07,down
6.8,0.1015702039003372,1e-07,down
6.6,-0.0014590770006179794,1e-07,down
6.4,0.14492659270763394,1e-07,down
6.2,0.03429532051086425,1e-07,down
6.0,-0.0011369884014129613,1e-07,down
5.8,0.2027648091316223,1e-07,down
5.6,0.07038685679435729,1e-07,down
5.4,0.03331629931926727,1e-07,down
5.2,0.14559409022331238,1e-07,down
5.0,0.026084899902343743,1e-07,down
4.8,0.06433674693107604,1e-07,down
4.6,0.041754901409149156,1e-07,down
4.4,0.012745141983032221,1e-07,down
4.2,0.3196318596601485,1e-07,down
4.0,0.05772700905799865,1e-07,down
3.8,0.07521995902061461,1e-07,down
3.6,0.025512814521789547,1e-07,down
3.4,-0.0265078991651535,1e-07,down
3.2,0.4774814397096633,1e-07,down
3.0,0.006930500268936156,1e-07,down
2.8,-0.00042158365249633713,1e-07,down
2.6,0.02882128953933715,1e-07,down
2.4,-0.003384798765182494,1e-07,down
2.2,0.3120253980159759,1e-07,down
2.0,-0.004411578178405761,1e-07,down
1.8,0.3076469600200653,1e-07,down
1.6,0.38684692978858937,1e-07,down
1.4,0.015194609761238093,1e-07,down
1.2,0.002063930034637451,1e-07,down
1.0,0.014934331178665158,1e-07,down
0.8,-0.003060176968574523,1e-07,down
0.6,0.013249203562736508,1e-07,down
0.4,0.01607406139373779,1e-07,down
0.2,0.32387629151344294,1e-07,down
-0.0,0.5499445945024489,1e-07,down
-0.0,0.5499445945024489,1e-07,up
0.2,0.3353746160864829,1e-07,up
0.4,-0.002416625618934631,1e-07,up
0.6,-0.006538689136505126,1e-07,up
0.8,-0.005072906613349914,1e-07,up
1.0,0.010534524917602537,1e-07,up
1.2,0.4297427758574485,1e-07,up
1.4,0.018381208181381222,1e-07,up
1.6,0.012319073081016537,1e-07,up
1.8,-0.0012743771076202382,1e-07,up
2.0,0.018523007631301876,1e-07,up
2.2,0.015700116753578183,1e-07,up
2.4,0.002309679985046387,1e-07,up
2.6,0.023663610219955444,1e-07,up
2.8,0.3475797772407531,1e-07,up
3.0,0.02008368074893951,1e-07,up
3.2,-0.009937852621078491,1e-07,up
3.4,0.013188198208808897,1e-07,up
3.6,0.02365645766258239,1e-07,up
3.8,0.01685424149036407,1e-07,up
4.0,0.04483576118946074,1e-07,up
4.2,0.07035514712333678,1e-07,up
4.4,0.2551718950271606,1e-07,up
4.6,0.1973026841878891,1e-07,up
4.8,-0.2372798919677734,1e-07,up
5.0,0.11060006916522978,1e-07,up
5.2,0.04861102998256682,1e-07,up
5.4,0.050960242748260484,1e-07,up
5.6,0.21648189425468442,1e-07,up
5.8,0.15021891891956327,1e-07,up
6.0,0.14044535160064694,1e-07,up
6.2,0.2137863934040069,1e-07,up
6.4,0.027263209223747246,1e-07,up
6.6,0.19960290193557734,1e-07,up
6.8,0.021813645958900448,1e-07,up
7.0,0.3101987540721893,1e-07,up
7.2,0.2621484845876693,1e-07,up
7.4,0.05859853327274322,1e-07,up
7.6,0.20055516064167017,1e-07,up
7.8,0.17920623719692227,1e-07,up
8.0,0.49415317177772516,1e-07,up
8.0,0.23251728620380158,1e-07,down
7.8,0.23762759193778035,1e-07,down
7.6,0.04826908512040972,1e-07,down
7.4,0.4749117866158485,1e-07,down
7.2,0.24550591409206388,1e-07,down
7.0,0.18914708495140073,1e-07,down
6.8,0.2362417727708816,1e-07,down
6.6,0.37495573610067356,1e-07,down
6.4,0.1608793139457702,1e-07,down
6.2,0.17860037088394162,1e-07,down
6.0,0.29471264779567713,1e-07,down
5.8,0.16121876984834668,1e-07,down
5.6,0.4634512141346931,1e-07,down
5.4,0.27891010046005243,1e-07,down
5.2,0.31079874932765955,1e-07,down
5.0,0.35098512470722193,1e-07,down
4.8,0.007840186357498169,1e-07,down
4.6,0.5298865931108593,1e-07,down
4.4,-0.4201529081910847,1e-07,down
4.2,0.35940213501453394,1e-07,down
4.0,0.3613437563180923,1e-07,down
3.8,0.014208823442459105,1e-07,down
3.6,0.410680554807186,1e-07,down
3.4,0.40308509021997446,1e-07,down
3.2,-0.0027198493480682356,1e-07,down
3.0,0.3105004355311393,1e-07,down
2.8,0.0016056671738624564,1e-07,down
2.6,0.3275011852383613,1e-07,down
2.4,0.02477241307497024,1e-07,down
2.2,-0.012542448937892912,1e-07,down
2.0,-0.005091413855552672,1e-07,down
1.8,0.003168702125549315,1e-07,down
1.6,-0.010525576770305632,1e-07,down
1.4,0.01569981873035431,1e-07,down
1.2,0.004887305200099945,1e-07,down
1.0,-0.0016172602772712705,1e-07,down
0.8,0.35094052925705904,1e-07,down
0.6,0.001230690628290176,1e-07,down
0.4,0.3204575031995773,1e-07,down
0.2,0.009569708257913588,1e-07,down
-0.0,0.005637846887111661,1e-07,down
-0.0,0.005637846887111661,1e-07,up
0.2,-0.007826194167137144,1e-07,up
0.4,-0.0002877451479434966,1e-07,up
0.6,-0.008517216891050337,1e-07,up
0.8,-0.013444039970636366,1e-07,up
1.0,0.3397676423192024,1e-07,up
1.2,-0.01885336637496948,1e-07,up
1.4,0.006032645702362059,1e-07,up
1.6,-0.010448724031448363,1e-07,up
1.8,0.01291094347834587,1e-07,up
2.0,0.005706485360860825,1e-07,up
2.2,0.0033568665385246277,1e-07,up
2.4,0.039142321795225136,1e-07,up
2.6,-0.011472973972558973,1e-07,up
2.8,0.018985234200954434,1e-07,up
3.0,0.3974862545728683,1e-07,up
3.2,0.3212806284427643,1e-07,up
3.4,0.009792521595954893,1e-07,up
3.6,0.019360687583684918,1e-07,up
3.8,0.37798160687088955,1e-07,up
4.0,-0.027931556105613705,1e-07,up
4.2,0.3609782084822654,1e-07,up
4.4,0.40002257376909245,1e-07,up
4.6,0.26748381555080414,1e-07,up
4.8,0.37867924198508257,1e-07,up
5.0,0.23486930504441259,1e-07,up
5.2,0.6349365860223769,1e-07,up
5.4,0.22867813706398007,1e-07,up
5.6,0.33000475168228144,1e-07,up
5.8,0.6829226911067962,1e-07,up
6.0,0.3231029361486435,1e-07,up
6.2,0.2816472798585891,1e-07,up
6.4,0.28481021523475647,1e-07,up
6.6,0.322298765182495,1e-07,up
6.8,0.31192882359027857,1e-07,up
7.0,0.33895561844110483,1e-07,up
7.2,0.24188728630542752,1e-07,up
7.4,0.12412723898887633,1e-07,up
7.6,0.39468373544514174,1e-07,up
7.8,0.10345277632586655,1e-07,up
8.0,0.1697288732975721,1e-07,up
8.0,0.38776505738496775,1e-07,down
7.8,0.22558997571468348,1e-07,down
7.6,0.25230158865451807,1e-07,down
7.4,0.44367209216579784,1e-07,down
7.2,0.30894367396831507,1e-07,down
7.0,0.48224528506398195,1e-07,down
6.8,0.40722602792084206,1e-07,down
6.6,0.15495059266686437,1e-07,down
6.4,0.09545369446277616,1e-07,down
6.2,0.05544156581163405,1e-07,down
6.0,0.10223402082920073,1e-07,down
5.8,0.3880169689655303,1e-07,down
5.6,0.3352825678884982,1e-07,down
5.4,0.21978796087205404,1e-07,down
5.2,0.12284060567617415,1e-07,down
5.0,0.2665462922304868,1e-07,down
4.8,0.08862230926752089,1e-07,down
4.6,0.0069173127412796,1e-07,down
4.4,0.3335721343755721,1e-07,down
4.2,0.024254545569419857,1e-07,down
4.0,-0.040759518742561326,1e-07,down
3.8,0.018415018916130062,1e-07,down
3.6,0.0679756999015808,1e-07,down
3.4,0.27497698366642,1e-07,down
3.2,0.5132260620594024,1e-07,down
3.0,0.03253029286861419,1e-07,down
2.8,0.019485354423522946,1e-07,down
2.6,0.00981888175010681,1e-07,down
2.4,0.018604516983032223,1e-07,down
2.2,-0.01787897944450378,1e-07,down
2.0,0.028892055153846737,1e-07,down
1.8,0.004518181085586547,1e-07,down
1.6,-0.010667786002159117,1e-07,down
1.4,0.002446532249450683,1e-07,down
1.2,0.0020515620708465567,1e-07,down
1.0,-0.005958884954452514,1e-07,down
0.8,0.0008347481489181514,1e-07,down
0.6,0.004334256052970885,1e-07,down
0.4,-0.0008585304021835326,1e-07,down
0.2,0.010754570364952086,1e-07,down
-0.0,-0.0046292245388031,1e-07,down
-0.0,-0.0046292245388031,1e-07,up
0.2,-0.002359583973884582,1e-07,up
0.4,0.0028009861707687374,1e-07,up
0.6,-0.004676401615142821,1e-07,up
0.8,0.003943353891372679,1e-07,up
1.0,-0.00028859078884124756,1e-07,up
1.2,0.0026214271783828735,1e-07,up
1.4,0.009771272540092465,1e-07,up
1.6,0.013404995203018185,1e-07,up
1.8,0.008229896426200865,1e-07,up
2.0,0.0014391392469406115,1e-07,up
2.2,0.03503826260566711,1e-07,up
2.4,-0.0037659406661987287,1e-07,up
2.6,0.0124066025018692,1e-07,up
2.8,0.0028874725103378296,1e-07,up
3.0,-0.014671981334686274,1e-07,up
3.2,0.01380069553852081,1e-07,up
3.4,0.031313598155975335,1e-07,up
3.6,0.026398092508316037,1e-07,up
3.8,0.0029962658882141105,1e-07,up
4.0,0.03655815124511718,1e-07,up
4.2,-0.00036326050758361605,1e-07,up
4.4,0.06208267807960509,1e-07,up
4.6,0.024415910243988034,1e-07,up
4.8,-0.03495103865861892,1e-07,up
5.0,0.29438420385122294,1e-07,up
5.2,0.3247456476092338,1e-07,up
5.4,0.3325213193893432,1e-07,up
5.6,0.4859614595770835,1e-07,up
5.8,0.06811080873012541,1e-07,up
6.0,0.6217953469604253,1e-07,up
6.2,0.04118312755599618,1e-07,up
6.4,0.3546393113210797,1e-07,up
6.6,0.2316164346411824,1e-07,up
6.8,0.273831233382225,1e-07,up
7.0,0.14626115746796128,1e-07,up
7.2,0.3329899590462445,1e-07,up
7.4,0.13559280708432195,1e-07,up
7.6,-0.0022265389561653133,1e-07,up
7.8,0.2093004137277603,1e-07,up
8.0,0.2727821096777916,1e-07,up
8.0,0.3775362074375152,1e-07,down
7.8,0.18702195584774017,1e-07,down
7.6,0.42833824455738057,1e-07,down
7.4,0.16042491793632505,1e-07,down
7.2,0.12441565096378324,1e-07,down
7.0,0.2847184985876083,1e-07,down
6.8,0.2134553492069244,1e-07,down
6.6,0.13893020153045652,1e-07,down
6.4,0.3788445889949798,1e-07,down
6.2,0.1924757659435272,1e-07,down
6.0,0.16291774809360499,1e-07,down
5.8,0.7540958821773528,1e-07,down
5.6,0.2288546562194824,1e-07,down
5.4,0.34023612737655634,1e-07,down
5.2,0.2764520049095154,1e-07,down
5.0,0.2305556535720825,1e-07,down
4.8,0.017280489206314087,1e-07,down
4.6,0.06292894482612607,1e-07,down
4.4,0.02887909114360809,1e-07,down
4.2,0.035506784915924065,1e-07,down
4.0,0.07364721596240996,1e-07,down
3.8,0.00886784493923187,1e-07,down
3.6,0.00355216860771179,1e-07,down
3.4,0.029262751340866082,1e-07,down
3.2,-0.026888787746429436,1e-07,down
3.0,0.0028239488601684557,1e-07,down
2.8,-0.03365997970104217,1e-07,down
2.6,0.005810186266899109,1e-07,down
2.4,0.009168863296508787,1e-07,down
2.2,0.019500061869621273,1e-07,down
2.0,-0.01927237212657928,1e-07,down
1.8,0.006096854805946348,1e-07,down
1.6,-0.00989013910293579,1e-07,down
1.4,0.0016455948352813716,1e-07,down
1.2,-2.205371856688765e-06,1e-07,down
1.0,-0.008080378174781796,1e-07,down
0.8,-0.0031707286834716793,1e-07,down
0.6,-0.011907711625099179,1e-07,down
0.4,-0.005340918898582457,1e-07,down
0.2,0.00021287798881530764,1e-07,down
-0.0,0.64020979963243,1e-07,down
-0.0,0.64020979963243,1e-07,up
0.2,0.0012455158866941927,1e-07,up
0.4,-0.0007239882834255691,1e-07,up
0.6,-0.013655996881425379,1e-07,up
0.8,0.0032596644014120093,1e-07,up
1.0,-0.005242305807769297,1e-07,up
1.2,0.0038692094385623928,1e-07,up
1.4,-0.0034076934680342666,1e-07,up
1.6,-0.012645424343645571,1e-07,up
1.8,0.008190899621695278,1e-07,up
2.0,-0.00858740461990237,1e-07,up
2.2,0.005991911515593528,1e-07,up
2.4,0.04215038567781447,1e-07,up
2.6,0.013169609010219572,1e-07,up
2.8,0.45092236250638945,1e-07,up
3.0,-0.013367310166358946,1e-07,up
3.2,0.0024753361940383915,1e-07,up
3.4,-0.005791202187538146,1e-07,up
3.6,0.024952605366706845,1e-07,up
3.8,0.036033496260643,1e-07,up
4.0,-0.0026093572378158574,1e-07,up
4.2,0.009781301021575926,1e-07,up
4.4,0.042634412646293626,1e-07,up
4.6,0.014815583825111386,1e-07,up
4.8,0.047726094722747796,1e-07,up
5.0,0.07662859559059142,1e-07,up
5.2,0.021725714206695546,1e-07,up
5.4,-0.0280141532421112,1e-07,up
5.6,0.09615202248096463,1e-07,up
5.8,0.003769665956497192,1e-07,up
6.0,0.019313961267471313,1e-07,up
6.2,0.3944403827190398,1e-07,up
6.4,0.4289212822914123,1e-07,up
6.6,0.15650817751884458,1e-07,up
6.8,0.36326110363006586,1e-07,up
7.0,0.4095647037029266,1e-07,up
7.2,0.21587888896465296,1e-07,up
7.4,0.19308792054653162,1e-07,up
7.6,0.1384455859661102,1e-07,up
7.8,0.16304871439933774,1e-07,up
8.0,0.057927668094634996,1e-07,up
8.0,0.19547925796359775,1e-07,down
7.8,0.43491842799994623,1e-07,down
7.6,0.0290340855717659,1e-07,down
7.4,0.16785728931427,1e-07,down
7.2,0.1400892101228237,1e-07,down
7.0,0.5061416607350111,1e-07,down
6.8,0.5833995565772055,1e-07,down
6.6,0.32084729522466654,1e-07,down
6.4,0.38948224857449526,1e-07,down
6.2,0.3703148758504539,1e-07,down
6.0,0.17811825219541785,1e-07,down
5.8,0.4680889584124088,1e-07,down
5.6,0.1570859439671039,1e-07,down
5.4,0.13047706708312032,1e-07,down
5.2,0.43737860396504397,1e-07,down
5.0,0.08396408613771199,1e-07,down
4.8,0.07620754092931746,1e-07,down
4.6,0.07116772420704363,1e-07,down
4.4,0.3529753386974334,1e-07,down
4.2,0.05994761548936366,1e-07,down
4.0,0.02812538295984268,1e-07,down
3.8,-0.011318657547235489,1e-07,down
3.6,0.30358137190341944,1e-07,down
3.4,0.03797642886638641,1e-07,down
3.2,0.0161665678024292,1e-07,down
3.0,0.005613755434751509,1e-07,down
2.8,0.30489913746714586,1e-07,down
2.6,0.008650923147797583,1e-07,down
