i,Ht,chi
3,6.0,0.381209822371602
4,6.0,0.38056958094239224
5,6.0,0.4610186098143457
6,6.0,0.40100154466927046
7,6.0,0.31152078881859774
8,6.0,0.3130382522940635
9,6.0,0.2823108136653899
10,3.0,0.7507085725665091
11,3.0,0.25238719210028643
12,3.0,0.4307914040982722
13,3.0,0.139255067333579
14,3.0,0.0008722227066755254
15,3.0,0.3893105946481228
16,3.0,0.2595448845531791
17,3.0,0.16691709402948612
18,3.0,0.01435128040611743
19,3.0,0.007039465010166162
20,6.0,0.5512883085757493
21,6.0,0.5098339617252349
22,6.0,0.46630909899249656
23,6.0,0.2925299294292926
24,6.0,0.5523195639252662
25,6.0,0.40321426372975105
26,6.0,0.34296654723584646
27,6.0,0.34244257956743235
28,6.0,0.47142532537691284
29,6.0,0.35702517628669733
0,6.0,0.4899414628744124
1,6.0,0.4630572609603404
2,6.0,0.46240227110683907
3,6.0,0.43178159184753884
4,6.0,0.3587782010436057
5,6.0,0.44888003729283804
6,6.0,0.31826535798609246
7,6.0,0.23056139051914212
8,6.0,0.23359407484531394
9,6.0,0.23995557427406308
10,3.0,0.5540209179744123
11,3.0,0.2484938837587833
12,3.0,0.14315736852586267
13,3.0,0.17278067022562024
14,3.0,0.21753472834825513
15,3.0,0.37654322944581503
16,3.0,0.29666666686534876
17,3.0,0.28940877830609674
18,3.0,0.2860013297758996
19,3.0,0.19671500660479063
20,6.0,0.5037366803735494
21,6.0,0.3844734579324721
22,6.0,0.47027572570368636
23,6.0,0.428566894144751
24,6.0,0.32510753348469723
25,6.0,0.48637792957015324
26,6.0,0.333531629294157
27,6.0,0.4659640681347808
28,6.0,0.3472452117130159
29,6.0,0.31832567322999233
0,6.0,0.635134782642126
1,6.0,0.3942496930249034
2,6.0,0.4822570346295833
3,6.0,0.40111268684267987
4,6.0,0.4045118819922208
5,6.0,0.35010046698153013
6,6.0,0.4629226499237119
7,6.0,0.46491104923188675
8,6.0,0.3282955372706055
9,6.0,0.45868344977498043
10,3.0,0.378434047102928
11,3.0,0.29253760725259775
12,3.0,0.30295888707041735
13,3.0,0.33384705707430834
14,3.0,0.20399296330288047
15,3.0,0.3531455090269446
16,3.0,0.34116716682910914
17,3.0,0.25258060684427613
18,3.0,0.3243716489523648
19,3.0,0.28367291408358136
20,6.0,0.4459850750863551
21,6.0,0.46248634718358506
22,6.0,0.3565914109349251
23,6.0,0.519864314701408
24,6.0,0.43396552279591555
25,6.0,0.40813979133963585
26,6.0,0.4110873984172939
27,6.0,0.2993961423635482
28,6.0,0.5842422610148786
29,6.0,0.3432148769497871
0,6.0,0.6872739437967538
1,6.0,0.5685568870976566
2,6.0,0.4968385286629199
3,6.0,0.46500793658196915
4,6.0,0.46228214446455235
5,6.0,0.4312140233814715
6,6.0,0.384603046812117
7,6.0,0.5716074910014867
8,6.0,0.45165333338081826
9,6.0,0.44830648042261595
10,3.0,0.3595309257507323
11,3.0,0.22065657377243036
12,3.0,0.39433228969573964
13,3.0,0.27496169880032534
14,3.0,0.20095717906951902
15,3.0,0.2153425440192222
16,3.0,0.15838567912578577
17,3.0,0.33539781719446177
18,3.0,0.2675013598054647
19,3.0,0.34632667247205967
20,6.0,0.3689403012394904
21,6.0,0.5318117011338471
22,6.0,0.3756142454221844
23,6.0,0.5338222868740558
24,6.0,0.36816721316426987
25,6.0,0.2192258164286613
26,6.0,0.6068664565682411
27,6.0,0.43441320396959776
28,6.0,0.3595239606220275
29,6.0,0.6221700236201285
0,6.0,0.43712763488292683
1,6.0,0.415936229750514
2,6.0,0.43361399415880436
3,6.0,0.3233966066181892
4,6.0,0.2922864938154816
5,6.0,0.48247330728918303
6,6.0,0.35616230091545725
7,6.0,0.34069251664914185
8,6.0,0.3093781578354537
9,6.0,0.3392976392060517
10,3.0,0.5836033895611762
11,3.0,0.3106828667223453
12,3.0,0.5970072075724601
13,3.0,0.4295898322016
14,3.0,0.45686418935656536
15,3.0,0.5013602953404187
16,3.0,0.1968707274645567
17,3.0,0.027644501067697985
18,3.0,0.012153115123510347
19,3.0,0.025033265352249128
20,6.0,0.6378425844013689
21,6.0,0.3542422838509082
22,6.0,0.31137183844111854
23,6.0,0.41735219210386265
24,6.0,0.32068722695112223
25,6.0,0.389896810054779
26,6.0,0.35794088873080904
27,6.0,0.3303227336145937
28,6.0,0.26048026792705054
29,6.0,0.28058723919093603
0,6.0,0.5229329410940408
1,6.0,0.39638899965211744
2,6.0,0.34279753512237215
3,6.0,0.41913856286555523
4,6.0,0.3720024796202778
5,6.0,0.4599887812510132
6,6.0,0.34587652655318374
7,6.0,0.3703859713859855
8,6.0,0.38846995797939593
9,6.0,0.2607411760836839
10,3.0,0.49841065891087044
11,3.0,0.32616451196372503
12,3.0,0.35800637118518347
13,3.0,0.454837960191071
14,3.0,0.2696130638942122
15,3.0,0.2666752496734261
16,3.0,0.37214132025837887
17,3.0,0.32604194246232504
18,3.0,0.36657408298924554
19,3.0,0.326251661288552
20,6.0,0.49599416460841883
21,6.0,0.43985535949468607
22,6.0,0.417448024265468
23,6.0,0.37185380235314364
24,6.0,0.370784955099225
25,6.0,0.40139220841228956
26,6.0,0.36609604023396963
27,6.0,0.30000524967908854
28,6.0,0.4589430391788481
29,6.0,0.40271382778882975
0,6.0,0.6671811360865829
1,6.0,0.3838488943874835
2,6.0,0.32097836374305183
3,6.0,0.30580356344580645
4,6.0,0.33404860645532597
5,6.0,0.32868450786918396
6,6.0,0.6365315145812926
7,6.0,0.4424943011254071
8,6.0,0.5600491017103194
9,6.0,0.4241714365780353
10,3.0,0.4866314455866812
11,3.0,0.3943578619509935
12,3.0,0.37529748678207386
13,3.0,0.5178134143352507
14,3.0,0.29928892012685526
15,3.0,0.13861965388059613
16,3.0,0.062107004225254045
17,3.0,0.513908939436078
18,3.0,0.4376585185527801
19,3.0,0.18261495046317575
20,6.0,0.5991530325263738
21,6.0,0.4884447026997804
22,6.0,0.4866241202689706
23,6.0,0.4151290617883205
24,6.0,0.3796523921191691
25,6.0,0.4016042985022067
26,6.0,0.47221070714294905
27,6.0,0.5737089866306633
28,6.0,0.4316468629986047
29,6.0,0.33323176670819515
0,6.0,0.67141043394804
1,6.0,0.44756586663424963
2,6.0,0.290512666106224
3,6.0,0.6195784825831651
4,6.0,0.42773760110139836
5,6.0,0.4454585714265703
6,6.0,0.49291538074612606
7,6.0,0.35837019793689245
8,6.0,0.3703197836875915
9,6.0,0.35247002542018885
10,3.0,0.40017314814031113
11,3.0,0.4744043946266173
12,3.0,0.4194890474900603
13,3.0,0.24749118648469445
14,3.0,0.4323529496323317
15,3.0,0.326409748289734
16,3.0,0.25363933295011515
17,3.0,0.4548016134649514
18,3.0,0.294516623020172
19,3.0,0.43844329006969923
20,6.0,0.509488990297541
21,6.0,0.40961793810129155
22,6.0,0.29312739521265024
23,6.0,0.30492150783538813
24,6.0,0.5112264724448322
25,6.0,0.40174435172229994
26,6.0,0.4011285081505775
27,6.0,0.3068424612283706
28,6.0,0.5383388388436287
29,6.0,0.3881021235138177
0,6.0,0.7260296335443853
1,6.0,0.4038228606805205
2,6.0,0.39980037137866015
3,6.0,0.3013830184936523
4,6.0,0.2889489978551864
5,6.0,0.30049207061529154
6,6.0,0.2878951951861381
7,6.0,0.34686017036437977
8,6.0,0.3485356047749519
9,6.0,0.4595644955988973
10,3.0,0.7190045826137064
11,3.0,0.08126057591289279
12,3.0,-0.2133613899350166
13,3.0,-0.1911345503758639
14,3.0,-0.17962005361914635
15,3.0,0.7916721068322657
16,3.0,0.5893440470099448
17,3.0,0.5511222779750824
18,3.0,-0.023651253432035457
19,3.0,-0.11160031147301198
20,6.0,0.6128114294260739
21,6.0,0.5715038161724805
22,6.0,0.2975549345137551
23,6.0,0.46852467884309584
24,6.0,0.39901861362159247
25,6.0,0.37539416551589955
26,6.0,0.42077442817389954
27,6.0,0.3237099200487136
28,6.0,0.2861627414822578
29,6.0,0.3390108346939086
0,6.0,0.39327956549823273
1,6.0,0.5302081340923904
2,6.0,0.4037575353868305
3,6.0,0.2702361792325973
4,6.0,0.539883717894554
5,6.0,0.4102860260754823
6,6.0,0.3770226915366947
7,6.0,0.38950896798633033
8,6.0,0.4920171350240707
9,6.0,0.4120454060612246
10,3.0,0.5841896077618002
11,3.0,0.3237025495618582
12,3.0,0.18871398456394667
13,3.0,0.2108034938573837
14,3.0,0.2508015595376491
15,3.0,0.25966751575469965
16,3.0,0.29711840674281115
17,3.0,0.12591344118118283
18,3.0,0.27157086133956904
19,3.0,0.1848805360496044
20,6.0,0.5805156538262962
21,6.0,0.41112228669226164
22,6.0,0.41587470727972675
23,6.0,0.3899016231298446
24,6.0,0.39824927691370243
25,6.0,0.2669504028744995
26,6.0,0.5079876128584145
27,6.0,0.4245803491212427
28,6.0,0.3775597708299755
29,6.0,0.49461334198713297
0,6.0,0.6899365410208701
1,6.0,0.5146754507441073
2,6.0,0.5526491701602935
3,6.0,0.4553924412466585
4,6.0,0.5067165382206439
5,6.0,0.4082116181962191
6,6.0,0.4472758364863693
7,6.0,0.4587548992130905
8,6.0,0.5452306028455495
9,6.0,0.4782355474308132
10,3.0,0.5466736070811746
11,3.0,0.2805308289825916
12,3.0,0.2031225115060806
13,3.0,0.22446774691343302
14,3.0,0.2287399992346763
15,3.0,0.22688626497983927
16,3.0,0.2323535252362489
17,3.0,0.13650262914597985
18,3.0,0.12617631023749706
19,3.0,0.3628934320295229
20,6.0,0.3253277614712714
21,6.0,0.5082721207290887
22,6.0,0.41805062862113107
23,6.0,0.37268951348960394
24,6.0,0.2940312605351209
25,6.0,0.2927070474252104
26,6.0,0.46226516552269453
27,6.0,0.3655363209545612
28,6.0,0.28931088140234346
29,6.0,0.2588211046531796
0,6.0,0.5897173210978507
1,6.0,0.48993311822414387
2,6.0,0.5004699118435382
3,6.0,0.4237125515937804
4,6.0,0.4890513401478528
5,6.0,0.41498986631631846
6,6.0,0.43823950365185727
7,6.0,0.45777952671051014
8,6.0,0.3699114955961703
9,6.0,0.4660188611596822
10,3.0,0.69686396792531
11,3.0,0.3155739530920982
12,3.0,0.06650682538747785
13,3.0,0.7168015241622924
14,3.0,0.5140906386077403
15,3.0,0.5001573860645294
16,3.0,0.09535202383995052
17,3.0,0.7035892009735106
18,3.0,0.037909060716629
19,3.0,-0.12081080488860606
20,6.0,0.7719021905213592
21,6.0,0.3802602728828787
22,6.0,0.5887173600494862
23,6.0,0.4047572724521159
24,6.0,0.49349296092987055
25,6.0,0.44875112362205977
26,6.0,0.4145711176097392
27,6.0,0.2874793931841849
28,6.0,0.5217494736425577
29,6.0,0.41654589213430876
0,6.0,0.5677804299630224
1,6.0,0.4557132339105009
2,6.0,0.45413111103698606
3,6.0,0.32893990166485304
4,6.0,0.49482929334044445
5,6.0,0.4782112906686961
6,6.0,0.4238003063946961
7,6.0,0.3838416798971592
8,6.0,0.41355262231081713
9,6.0,0.4886126983910798
10,3.0,0.5568865761160849
11,3.0,0.5490722651593386
12,3.0,0.35622468963265413
13,3.0,0.3173426883295178
14,3.0,0.31350628891959786
15,3.0,0.2970946142449975
16,3.0,0.2508548898622393
17,3.0,0.09949660766869782
18,3.0,0.40484463772736484
19,3.0,0.15681799501180643
20,6.0,0.44964749738574017
21,6.0,0.5854302868247031
22,6.0,0.39086504606530065
23,6.0,0.31639149319380516
24,6.0,0.5376496650278567
25,6.0,0.4199374802410602
26,6.0,0.3713210113346576
27,6.0,0.2864460069686174
28,6.0,0.48556191008538
29,6.0,0.3789507504552602
0,6.0,0.5982928052544593
1,6.0,0.4670332304667681
2,6.0,0.4804829314816742
3,6.0,0.4903826196677982
4,6.0,0.45934339310042555
5,6.0,0.45583693124353875
6,6.0,0.504570058081299
7,6.0,0.3315360955893993
8,6.0,0.3228801265358924
9,6.0,0.5874713002704083
10,3.0,0.5681224241852759
11,3.0,0.45817933231592173
12,3.0,0.5323401428759097
13,3.0,0.48859221395105124
14,3.0,0.4143660637782886
15,3.0,0.4991498254239558
16,3.0,0.313612429308705
17,3.0,0.2054884750396013
18,3.0,0.29071572795510287
19,3.0,0.27224147040396923
20,6.0,0.46540755033493036
21,6.0,0.4817845858633517
22,6.0,0.4993984689936041
23,6.0,0.33697452954947943
24,6.0,0.36396740004420275
25,6.0,0.34884834010154003
26,6.0,0.33583221025764937
27,6.0,0.3206562623381614
28,6.0,0.4644704638049006
29,6.0,0.3164248093962669
0,6.0,0.7373186871409415
1,6.0,0.5493695661425589
2,6.0,0.4484673514962195
3,6.0,0.4404237829148769
4,6.0,0.4467237181961536
5,6.0,0.5209083408117293
6,6.0,0.5010481510544195
7,6.0,0.43399831769056607
8,6.0,0.4663178846240043
9,6.0,0.3368270248174667
10,3.0,0.7771432176232336
11,3.0,0.34786805324256415
12,3.0,0.5069693699479102
13,3.0,0.3312571886926889
14,3.0,0.38848525844514364
15,3.0,0.3950483743101358
16,3.0,0.2933050841093063
17,3.0,0.39040132239460934
18,3.0,0.2701015546917915
19,3.0,0.05510453134775161
20,6.0,0.5323424427770077
21,6.0,0.43041404336690897
22,6.0,0.5826439689844846
23,6.0,0.41213838756084437
24,6.0,0.3333994969725608
25,6.0,0.3203993588685989
26,6.0,0.5456556249409913
27,6.0,0.45474372617900366
28,6.0,0.41364226117730135
29,6.0,0.44009797833859915
0,6.0,0.6094742566347121
1,6.0,0.4766270113177597
2,6.0,0.42757355258800084
3,6.0,0.30501903966069216
4,6.0,0.4982708767056464
5,6.0,0.39509608387015754
6,6.0,0.44644428201718245
7,6.0,0.4644884895533322
8,6.0,0.38955903658643354
9,6.0,0.41966953920200456
10,3.0,0.6384609220549463
11,3.0,0.2169197114417329
12,3.0,0.7024255981668829
13,3.0,0.6367433695122597
14,3.0,0.6947248466312885
15,3.0,0.6871586134657263
16,3.0,0.6824997771764173
17,3.0,-0.02413644269108775
18,3.0,0.6790901850908995
19,3.0,-0.16899234056472778
20,6.0,0.2817562450654804
21,6.0,0.6396867316216229
22,6.0,0.47298103198409075
23,6.0,0.4134628409519791
24,6.0,0.4294040203094482
25,6.0,0.5363110154867171
26,6.0,0.4158816279377788
27,6.0,0.5265079885721206
28,6.0,0.415855474770069
29,6.0,0.5138892326503991
0,6.0,0.7263764292001723
1,6.0,0.466255411505699
2,6.0,0.6047343956306576
3,6.0,0.4785028435289858
4,6.0,0.5723069924861192
5,6.0,0.38206921168603
6,6.0,0.31380465067923063
7,6.0,0.4678219445049762
8,6.0,0.35718220472335804
9,6.0,0.4814281342551111
10,3.0,0.4688025936484336
11,3.0,0.3035649084486067
12,3.0,0.11101151909679172
13,3.0,0.10731240967288609
14,3.0,0.4885052777826785
15,3.0,0.2758844513446092
16,3.0,0.35089327767491335
17,3.0,0.28723506629467005
18,3.0,0.2862385374028235
19,3.0,0.3123187012970447
20,6.0,0.516079694032669
21,6.0,0.37209975905716414
22,6.0,0.289626732468605
23,6.0,0.44783635437488545
24,6.0,0.35187865793704975
25,6.0,0.37501109577715386
26,6.0,0.2122591510415077
27,6.0,0.22695998754352326
28,6.0,0.46186245605349535
29,6.0,0.33423839695751656
0,6.0,0.7038556943443834
1,6.0,0.3870105445384978
2,6.0,0.5090990848839282
3,6.0,0.40825682878494257
4,6.0,0.2781587094068527
5,6.0,0.25371872633695597
6,6.0,0.4687151368707418
7,6.0,0.3238577507436275
8,6.0,0.40815880894660944
9,6.0,0.289795882999897
10,3.0,0.26452586054801935
11,3.0,0.5312594641000031
12,3.0,0.5038936715573071
13,3.0,0.18465554714202878
14,3.0,0.49965319782495493
15,3.0,0.10527034848928449
16,3.0,0.5344609916210173
17,3.0,0.4635439808480441
18,3.0,0.4152375496923923
19,3.0,0.3996780775487422
20,6.0,0.5611079931259154
21,6.0,0.46124928444623936
22,6.0,0.3111629262566566
23,6.0,0.583494335412979
24,6.0,0.4160735514014959
25,6.0,0.3030822798609733
26,6.0,0.5124322958290576
27,6.0,0.3755520598497241
28,6.0,0.3273341991007327
29,6.0,0.2039731591939926
0,6.0,0.49752343818545336
1,6.0,0.45329921878874296
2,6.0,0.48885194957256306
3,6.0,0.38446660526096815
4,6.0,0.27824256941676134
5,6.0,0.5320432111620902
6,6.0,0.4036003476940095
7,6.0,0.3657038575038313
8,6.0,0.47539064195007075
9,6.0,0.37449786998331536
10,3.0,0.33020701631903643
11,3.0,0.4587758518755435
12,3.0,0.2264052256941795
13,3.0,0.04477922618389129
14,3.0,0.054246500134468065
15,3.0,0.04925660789012908
16,3.0,0.4520121347159146
17,3.0,0.31963502895087
18,3.0,0.03102154284715652
19,3.0,-0.0465569794178009
20,6.0,0.3225046917796134
21,6.0,0.38812308385968197
22,6.0,0.3895903527736663
23,6.0,0.3692113943397998
24,6.0,0.4115897584706544
25,6.0,0.3103764876723289
26,6.0,0.3422397933900356
27,6.0,0.3251210981979966
28,6.0,0.29333198699168855
29,6.0,0.3008089335635304
0,6.0,0.7978903353214263
1,6.0,0.6264420077204703
2,6.0,0.6657155454158783
3,6.0,0.4317719638347625
4,6.0,0.24692602828145022
5,6.0,0.7689841687679289
6,6.0,0.6629339326173066
7,6.0,0.6203621812164782
8,6.0,0.3173423521220683
9,6.0,0.7285329047590493
10,3.0,0.06545402482151982
11,3.0,0.7726968731731175
12,3.0,0.023633158300071937
13,3.0,-0.10081709176301955
14,3.0,0.6668503955006598
15,3.0,-0.12351556308567523
16,3.0,-0.15777164930477738
17,3.0,-0.16147283697500822
18,3.0,0.6110260561108589
19,3.0,-0.07034495938569307
20,6.0,0.6931253084912895
21,6.0,0.7147825807332991
22,6.0,0.35525273811072106
23,6.0,0.23983181267976758
24,6.0,0.27002852410078043
25,6.0,0.28430105745792383
26,6.0,0.651989098638296
27,6.0,0.3306295089423656
28,6.0,0.2360087931156158
29,6.0,0.23620683699846262
0,6.0,0.5321341305971145
1,6.0,0.3918312657624482
2,6.0,0.5647042235359548
3,6.0,0.3332946039736271
4,6.0,0.2561324835987761
5,6.0,0.5390598683734423
6,6.0,0.3232948705554008
7,6.0,0.4666626676917075
8,6.0,0.3500178344547748
9,6.0,0.33603959903120983
10,3.0,0.4538886938244103
11,3.0,0.2565114982426166
12,3.0,0.38437089882791037
13,3.0,0.4120413232594728
14,3.0,0.3279935326427221
15,3.0,0.21361457929015157
16,3.0,0.12015276402235028
17,3.0,0.12991142272949216
18,3.0,0.38248117268085474
19,3.0,0.2717745974659919
20,6.0,0.5144270099699496
21,6.0,0.4398340210318564
22,6.0,0.3476782273501157
23,6.0,0.24444019887596363
24,6.0,0.5230839075520634
25,6.0,0.3437785170972346
26,6.0,0.5338156936195445
27,6.0,0.39544174075126637
28,6.0,0.3434631787240504
29,6.0,0.24970722664147613
0,6.0,0.6495674595353192
1,6.0,0.44411912560462946
2,6.0,0.6149955950677394
3,6.0,0.3812566399574279
4,6.0,0.5885457005351781
5,6.0,0.3703414518386125
6,6.0,0.38453182019293297
7,6.0,0.400232596322894
8,6.0,0.4284623041749
9,6.0,0.26692392677068705
10,3.0,0.6929847861174492
11,3.0,0.3699050918221473
12,3.0,0.38061479153111577
13,3.0,0.23056884855031962
14,3.0,0.28417284414172167
15,3.0,0.20276018045842645
16,3.0,0.12913494557142255
17,3.0,0.17899952083826062
18,3.0,0.1687291674315929
19,3.0,0.12433127313852309
20,6.0,0.416122831404209
21,6.0,0.38202272355556477
22,6.0,0.49685332551598543
23,6.0,0.43124723434448237
24,6.0,0.41761634126305575
25,6.0,0.29466325975954527
26,6.0,0.2717502592131495
27,6.0,0.2988411914557218
28,6.0,0.2509550866670906
29,6.0,0.5251599811017512
0,6.0,0.4621480926871299
1,6.0,0.5286512803286313
2,6.0,0.4042668379843234
3,6.0,0.4983657957054674
4,6.0,0.4283593781292438
5,6.0,0.35083620995283116
6,6.0,0.4355594865046441
7,6.0,0.2833386585116386
8,6.0,0.5118352761492132
9,6.0,0.3350247973576188
10,3.0,0.44423839636147017
11,3.0,0.28120254352688784
12,3.0,0.48723782785236824
13,3.0,0.33366518095135683
14,3.0,0.1695512607693672
15,3.0,0.43308354727923865
16,3.0,0.3351604812778532
17,3.0,0.3301958385854959
18,3.0,0.3650872372090816
19,3.0,0.2686180402524769
20,6.0,0.4068957157433032
21,6.0,0.32068403810262675
22,6.0,0.5961420599487609
23,6.0,0.34169187769293774
24,6.0,0.6062092161737381
25,6.0,0.35003957897424687
26,6.0,0.24537365138530726
27,6.0,0.5557225383818148
28,6.0,0.48094948846846813
29,6.0,0.5019610803574323
0,6.0,0.7058277041651306
1,6.0,0.5135079249739646
2,6.0,0.5873671751469373
3,6.0,0.46522504463791836
4,6.0,0.3671655738726258
5,6.0,0.5105483690276741
6,6.0,0.46444351039826864
7,6.0,0.3850674536079168
8,6.0,0.48454731889069075
9,6.0,0.4541866034269332
10,3.0,0.581077966839075
11,3.0,0.2785979621112346
12,3.0,0.8662450872361659
13,3.0,0.2739558946341275
14,3.0,0.20072271674871436
15,3.0,0.8739303871989248
16,3.0,0.3056055104825645
17,3.0,0.09643874317407605
18,3.0,0.051354192197322825
19,3.0,0.6297299992293118
20,6.0,0.6791204717010257
21,6.0,0.6439754925668238
22,6.0,0.4391849171370267
23,6.0,0.2352599278092384
24,6.0,0.646839397959411
25,6.0,0.5224948711693286
26,6.0,0.5029131215997039
27,6.0,0.4463919587433337
28,6.0,0.30736528337001795
29,6.0,0.6847691806033251
0,6.0,0.719745517708361
1,6.0,0.5728572029620408
2,6.0,0.6053115297108888
3,6.0,0.5413501374423503
4,6.0,0.5692032799124717
5,6.0,0.4952367637306451
6,6.0,0.6481400653719901
7,6.0,0.37194333737716073
8,6.0,0.3512235523667186
9,6.0,0.5286554289050399
10,3.0,0.38915863493457425
11,3.0,0.31388283707201475
12,3.0,0.30821842886507506
13,3.0,0.24683416448533532
14,3.0,0.19944664277136323
15,3.0,0.5308194141834973
16,3.0,0.18808885943144557
17,3.0,0.08141516242176292
18,3.0,0.4626941978931426
19,3.0,0.14831619709730143
20,6.0,0.3840899989008903
21,6.0,0.33324861526489247
22,6.0,0.5084531977772712
23,6.0,0.3382229376584291
24,6.0,0.31749783828854555
25,6.0,0.478321368806064
26,6.0,0.3070668280124664
27,6.0,0.33220979012548923
28,6.0,0.4568722108379006
29,6.0,0.34793960116803635
0,6.0,0.6062852963805198
1,6.0,0.4459359217435121
2,6.0,0.4148334097117185
3,6.0,0.3242523744702339
4,6.0,0.361529380083084
5,6.0,0.34393858909606934
6,6.0,0.3542200103402137
7,6.0,0.372030459344387
8,6.0,0.33779012784361834
9,6.0,0.5378295630216597
10,3.0,0.34591239318251604
11,3.0,0.40848066285252566
12,3.0,0.39362033363431687
13,3.0,0.20042640529572958
14,3.0,0.41291354037821293
15,3.0,0.17095431126654145
16,3.0,0.057742075994610766
17,3.0,0.3625468835234642
18,3.0,0.2810816820710897
19,3.0,0.3760899640619754
20,6.0,0.5580379762686788
21,6.0,0.613175831735134
22,6.0,0.32872058067005117
23,6.0,0.627516297623515
24,6.0,0.5250351158902048
25,6.0,0.32128106104210014
26,6.0,0.24928682576864955
27,6.0,0.21586836129426953
28,6.0,0.22279452160000796
29,6.0,0.22718137875199315
0,6.0,0.5675840377807616
1,6.0,0.5166958365589379
2,6.0,0.4831059426069259
3,6.0,0.4223118349909782
4,6.0,0.5127674527466296
5,6.0,0.42180109582841385
6,6.0,0.46136473491787905
7,6.0,0.4010005495510995
8,6.0,0.341132222674787
9,6.0,0.4078287146985531
10,3.0,0.4039573669433593
11,3.0,0.24642756860703224
12,3.0,0.5711296442896127
13,3.0,0.40354041755199427
14,3.0,0.35018535703420633
15,3.0,0.09478133171796796
16,3.0,0.3826213702559471
17,3.0,0.31707708537578577
18,3.0,0.30709131807088846
19,3.0,0.317250482738018
20,6.0,0.28020757995545853
21,6.0,0.3991997204720973
22,6.0,0.3846715143881737
23,6.0,0.4291617162525653
24,6.0,0.3326026536524295
25,6.0,0.36751316674053663
26,6.0,0.320316624129191
27,6.0,0.3648268431425094
28,6.0,0.37855260074138636
29,6.0,0.3180631277500651
0,6.0,0.7449144786223768
1,6.0,0.5040100552141665
2,6.0,0.5056764855980872
3,6.0,0.5141819976270198
4,6.0,0.4168722815811633
5,6.0,0.47344503365457047
6,6.0,0.31103594554588193
7,6.0,0.32841650824411767
8,6.0,0.4691395126283168
9,6.0,0.44967443495988835
10,3.0,0.44602751731872553
11,3.0,0.3921647071838378
12,3.0,0.32819296326488256
13,3.0,0.1782309878617525
14,3.0,0.14925969950854776
15,3.0,0.14736917987465856
16,3.0,0.3718195371329784
17,3.0,0.2614641189575195
18,3.0,0.41861556936055416
19,3.0,0.24684562347829336
20,6.0,0.570797238498926
21,6.0,0.41411931812763203
22,6.0,0.3854768946766853
23,6.0,0.5358817521482705
24,6.0,0.4759143143892287
25,6.0,0.39265343546867365
26,6.0,0.5531399715691804
27,6.0,0.48860748857259745
28,6.0,0.4540207590907811
29,6.0,0.5446248725056647
0,6.0,0.6376315876841544
1,6.0,0.5114532094448804
2,6.0,0.35143784433603276
3,6.0,0.3436614704551174
4,6.0,0.3393364337971433
5,6.0,0.505017191171646
6,6.0,0.48959478735923756
7,6.0,0.465640902519226
8,6.0,0.28349015861749643
9,6.0,0.49587640445679415
10,3.0,0.463263802230358
11,3.0,0.3908646581694483
12,3.0,0.7630418143235146
13,3.0,0.018485896289348578
14,3.0,-0.10680546052753925
15,3.0,-0.07910824194550514
16,3.0,0.7078738859854636
17,3.0,0.5189146008342503
18,3.0,0.46182383969426144
19,3.0,0.09288591297809032
20,6.0,0.7860566042363643
21,6.0,0.4388553537428378
22,6.0,0.35936797223985184
23,6.0,0.36604157090187067
24,6.0,0.5464965775609015
25,6.0,0.3789331316947936
26,6.0,0.3690958991646766
27,6.0,0.3464395403861999
28,6.0,0.46226557902991766
29,6.0,0.4396104188635944
0,6.0,0.6069973520934581
1,6.0,0.5429859645664691
2,6.0,0.48447465896606434
3,6.0,0.3132451213896274
4,6.0,0.5645412653684615
5,6.0,0.3459854670800268
6,6.0,0.28743858542293305
7,6.0,0.5257943086326121
8,6.0,0.35817755758762354
9,6.0,0.4652950074523686
10,3.0,0.508249184116721
11,3.0,0.23543424159288404
12,3.0,0.31692072749137873
13,3.0,0.31014591653365636
14,3.0,0.2202084809541702
15,3.0,0.26321652694605285
16,3.0,0.22359812352806324
17,3.0,0.2877903394401073
18,3.0,0.14501250162720677
19,3.0,0.36637251917272806
20,6.0,0.5605144631117581
21,6.0,0.33163183162105264
22,6.0,0.17575958929955957
23,6.0,0.1510379947721958
24,6.0,0.593493528664112
25,6.0,0.28730072494363407
26,6.0,0.17718506045639512
27,6.0,0.13906694203615186
28,6.0,0.12270542606711386
29,6.0,0.12928346171975133
0,6.0,0.5601003430783748
1,6.0,0.4642232544720172
2,6.0,0.5611600335687398
3,6.0,0.6170832868665456
4,6.0,0.4342037718743084
5,6.0,0.43784776143729687
6,6.0,0.5194296035915612
7,6.0,0.307141400873661
8,6.0,0.5646886904723941
9,6.0,0.40653776749968523
10,3.0,0.6325265835039316
11,3.0,0.4985800925642251
12,3.0,0.5790448838379233
13,3.0,0.5724935866892337
14,3.0,0.6118266768753527
15,3.0,0.1812757365405559
16,3.0,0.01654426055029033
17,3.0,0.652341179549694
18,3.0,0.09509876742959018
19,3.0,0.0324129983782768
20,6.0,0.3404361121356486
21,6.0,0.350353829562664
22,6.0,0.5195057243108748
23,6.0,0.4442007932811975
24,6.0,0.2823617607355117
25,6.0,0.5099553379695861
26,6.0,0.2910256870090961
27,6.0,0.48576647019945074
28,6.0,0.3296404480934142
29,6.0,0.22110610455274576
0,6.0,0.49511294811964024
1,6.0,0.43266467750072474
2,6.0,0.419526271522045
3,6.0,0.4090111535042523
4,6.0,0.2877539545297622
5,6.0,0.5374175421893596
6,6.0,0.3823134899139404
7,6.0,0.2555856239050626
